osmid,y,x,street_count,elevation,highway,railway,ref
11467013642,41.1855305,-8.6906457,3,14.0,,,
11467013643,41.1854764,-8.6906821,1,14.0,,,
11467013644,41.1855097,-8.690699,3,14.0,,,
11470035393,41.1847544,-8.6876945,3,18.0,,,
11470035394,41.1845001,-8.6871136,1,22.0,,,
11470035395,41.1844686,-8.6870887,1,22.0,,,
11470035396,41.184449,-8.6872902,1,22.0,,,
11470035397,41.1844763,-8.6872449,1,22.0,,,
11470035398,41.185043,-8.6881339,1,18.0,,,
11470035399,41.1850711,-8.6880943,1,18.0,,,
11470035400,41.1858254,-8.689255,1,15.0,,,
11470035401,41.185851,-8.6892222,1,15.0,,,
11470035402,41.1860819,-8.6895325,1,15.0,,,
11470035403,41.1860572,-8.6894894,1,15.0,,,
11470035404,41.1838379,-8.6864862,1,22.0,,,
11470035405,41.1838908,-8.6865394,1,22.0,,,
11470035406,41.1839411,-8.686416,1,22.0,,,
11470035407,41.1838857,-8.6863515,1,22.0,,,
11470035408,41.1838192,-8.6864092,1,22.0,,,
11470035409,41.1838482,-8.6863515,1,22.0,,,
11470035410,41.1839223,-8.6865304,1,22.0,,,
11470035411,41.1839411,-8.686484,1,22.0,,,
11470035412,41.1860691,-8.6895102,4,15.0,crossing,,
11470035678,41.1839218,-8.6879864,1,18.0,,,
11470035680,41.1834285,-8.6875721,3,18.0,,,
11470035810,41.1841177,-8.6883324,1,18.0,,,
11470035822,41.1839097,-8.6887975,3,18.0,,,
11470035873,41.1834562,-8.6885786,1,18.0,,,
11470035874,41.1834341,-8.6886091,3,18.0,,,
11470035875,41.1834172,-8.688533,1,18.0,,,
11470035876,41.1833961,-8.6885644,3,18.0,,,
11470035983,41.1843019,-8.6895751,1,18.0,,,
11470035984,41.1842786,-8.689605,3,16.0,,,
11470058418,41.181763,-8.6902115,3,15.0,,,
11470160114,41.1834587,-8.6874987,3,22.0,,,
11470160116,41.1838746,-8.6876481,1,18.0,,,
11470160120,41.1835685,-8.6873703,1,22.0,,,
11470160121,41.1835245,-8.6873389,3,22.0,,,
11470160161,41.183998,-8.6866694,1,22.0,,,
11470160162,41.184025,-8.6866381,3,22.0,,,
11470160174,41.1840279,-8.6867118,1,22.0,,,
11470160175,41.1840536,-8.6866789,3,22.0,,,
11470160179,41.1841257,-8.6867816,3,22.0,,,
11470160180,41.1839075,-8.6871948,1,22.0,,,
11470160423,41.1842682,-8.6870523,1,22.0,,,
11470160424,41.1842928,-8.6870197,3,22.0,,,
11470160427,41.1843576,-8.687179,1,22.0,,,
11470160428,41.1843789,-8.6871424,3,22.0,,,
11470160430,41.1844309,-8.6872829,1,22.0,,,
11470160431,41.1844509,-8.6872461,3,22.0,,,
11470160434,41.184539,-8.6875417,1,18.0,,,
11470160435,41.1845936,-8.687457,3,22.0,,,
11470160439,41.1847074,-8.6877609,1,18.0,,,
11470160440,41.1847899,-8.6877917,1,18.0,,,
11470160441,41.1848084,-8.6877701,3,18.0,,,
11470160442,41.1848118,-8.687877,1,18.0,,,
11470160443,41.184848,-8.6878255,3,18.0,,,
11470160449,41.1848845,-8.6880166,1,18.0,,,
11470160450,41.1849345,-8.6879467,3,18.0,,,
11470160451,41.1849368,-8.6881846,1,18.0,,,
11470160452,41.1850182,-8.6880638,3,18.0,,,
11470160461,41.1851219,-8.6883492,1,18.0,,,
11470160462,41.1851701,-8.6882815,3,18.0,,,
11470160463,41.185148,-8.6883859,1,18.0,,,
11470160464,41.1851962,-8.6883191,3,18.0,,,
11470960245,41.1844454,-8.6894932,1,18.0,,,
11470960248,41.1845598,-8.6895829,1,18.0,,,
11470960249,41.1844277,-8.6897826,3,16.0,,,
11470960258,41.1849017,-8.6895522,1,18.0,,,
11470960259,41.1846067,-8.689996,3,16.0,,,
11470960324,41.1848919,-8.690278,1,16.0,,,
11470960325,41.1848705,-8.6903104,3,16.0,,,
11470960433,41.1854691,-8.6897173,1,14.0,,,
11470960434,41.1854884,-8.6897423,3,14.0,,,
11470960458,41.1857148,-8.6894013,1,15.0,,,
11470960459,41.1857304,-8.6894244,3,15.0,,,
11470960461,41.1851721,-8.690117,1,16.0,,,
11470960462,41.1852004,-8.6901541,3,16.0,,,
11470960465,41.185462,-8.6895874,1,14.0,,,
11470960466,41.1855329,-8.6896839,3,14.0,,,
11470960467,41.1855712,-8.6895861,1,14.0,,,
11470960468,41.1855881,-8.6896114,3,14.0,,,
11470960469,41.1856798,-8.6894463,1,15.0,,,
11470960470,41.1856961,-8.6894695,3,15.0,,,
11470960504,41.1855102,-8.6887723,3,15.0,,,
11470960506,41.1853153,-8.689083,1,18.0,,,
11470960576,41.1852668,-8.6885926,1,18.0,,,
11470960577,41.185329,-8.6885108,3,18.0,,,
11470960578,41.1853203,-8.688656,1,18.0,,,
11470960579,41.1853744,-8.6885762,3,18.0,,,
11470960580,41.1854089,-8.6886733,1,18.0,,,
11470960581,41.1854246,-8.6886487,3,15.0,,,
11470960582,41.1854593,-8.6887462,1,15.0,,,
11470960583,41.1854759,-8.6887227,3,15.0,,,
11470960584,41.1856086,-8.6889619,1,15.0,,,
11470960585,41.185626,-8.6889394,3,15.0,,,
11470960587,41.1856807,-8.6890661,1,15.0,,,
11470960588,41.185699,-8.6890447,3,15.0,,,
11476003577,41.1888949,-8.63127,1,104.0,,,
11476003579,41.1885007,-8.6311893,3,102.0,,,
11476003580,41.1885444,-8.6311991,3,102.0,,,
11476003582,41.1882019,-8.6309313,1,102.0,,,
11476008192,41.1862889,-8.616931,1,82.0,,,
11476008194,41.1863457,-8.6163014,3,87.0,,,
11532559513,41.1925087,-8.6719837,3,57.0,,,
11532559519,41.1932034,-8.6725612,1,57.0,,,
11532559550,41.1920658,-8.6708708,1,57.0,,,
11532559552,41.192671,-8.6706885,4,62.0,,,
11532559553,41.1923954,-8.6719915,3,57.0,,,
11532559554,41.1923843,-8.6715255,3,57.0,,,
11532559555,41.1924726,-8.6715207,3,57.0,,,
11532559556,41.1924909,-8.6719849,3,57.0,,,
11532559557,41.1921345,-8.671539,1,57.0,,,
11532559558,41.192637,-8.6715118,3,57.0,,,
11532559560,41.1935528,-8.6714821,1,57.0,,,
11532559562,41.1926879,-8.6711157,3,57.0,,,
11532559568,41.1933289,-8.6711172,3,57.0,,,
11532605169,41.1933428,-8.6714992,3,57.0,,,
11532605171,41.1937254,-8.6713689,1,57.0,,,
11532605174,41.1934595,-8.671109,3,57.0,,,
11532605186,41.1926848,-8.6710365,3,57.0,,,
11532605190,41.1929775,-8.6711416,3,57.0,,,
11532605211,41.1923008,-8.6718993,1,57.0,,,
11532605212,41.1923931,-8.6718954,3,57.0,,,
11532605253,41.1921009,-8.670605,1,62.0,,,
11532605256,41.1923852,-8.6705315,1,62.0,,,
11532605260,41.1923444,-8.6701737,3,62.0,,,
11532605336,41.1903376,-8.6745068,3,56.0,,,
11532605337,41.1903355,-8.6743512,3,56.0,,,
11532605338,41.1902997,-8.6745079,3,56.0,,,
11532605339,41.1902987,-8.6743516,3,56.0,,,
11532605340,41.1902415,-8.6745096,3,56.0,,,
11532605341,41.1902405,-8.6743523,3,56.0,,,
11532605342,41.1902012,-8.6745108,3,56.0,,,
11532605343,41.1902002,-8.6743528,3,56.0,,,
11532605344,41.1901594,-8.6743533,3,56.0,,,
11536466263,41.19093,-8.6746513,3,56.0,,,
11536466264,41.1909194,-8.6744047,3,56.0,,,
11536466265,41.1914435,-8.6743824,1,56.0,,,
11536470481,41.1905065,-8.6746824,3,56.0,,,
11571526581,41.1861864,-8.6301312,3,95.0,,,
11571526582,41.1866277,-8.6287509,1,104.0,,,
11571526588,41.1863386,-8.6287214,1,104.0,,,
11571526589,41.1864183,-8.6289554,3,104.0,,,
11571526591,41.1864249,-8.62975,3,95.0,,,
11571526592,41.1864339,-8.6293115,3,95.0,,,
11571526594,41.1868424,-8.6300347,3,95.0,,,
11571526595,41.1867945,-8.6303974,1,95.0,,,
11586576850,41.199277,-8.689156,3,25.0,,,
11586613819,41.1990991,-8.6890758,1,25.0,,,
11586723288,41.1988524,-8.6874446,1,18.0,,,
11586749237,41.1989175,-8.6895311,1,25.0,,,
11627301069,41.1868162,-8.5974381,1,117.0,,,
11627301070,41.1861833,-8.5974733,3,117.0,,,
11627301072,41.1861771,-8.5969936,1,117.0,,,
11627301095,41.1861688,-8.5979555,3,106.0,,,
11627301142,41.1879304,-8.5973968,1,107.0,,,
11685719984,41.1948718,-8.6382144,4,101.0,,,
11685719985,41.1945706,-8.6382392,3,101.0,,,
11762192761,41.1897963,-8.6667948,1,73.0,,,
11762192762,41.1897185,-8.6667613,1,73.0,,,
11762192765,41.1899777,-8.6661361,1,73.0,,,
11762192766,41.1898837,-8.6661136,1,73.0,,,
11762192767,41.1901999,-8.6661812,1,73.0,,,
11762192768,41.1902369,-8.6662612,1,73.0,,,
11762212269,41.1904319,-8.6661436,1,73.0,,,
11762212270,41.1903819,-8.6660377,1,73.0,,,
11762212271,41.1904018,-8.66608,4,73.0,crossing,,
11762212272,41.1896261,-8.6648653,1,73.0,,,
11762212273,41.1895243,-8.6649022,1,73.0,,,
11762212274,41.1894934,-8.6648346,1,73.0,,,
11762212275,41.1894872,-8.6646931,1,73.0,,,
11762212276,41.1894873,-8.6647614,4,73.0,crossing,,
11762212278,41.189893,-8.6634004,1,76.0,,,
11762212279,41.1896524,-8.6637919,1,76.0,,,
11762212280,41.1898298,-8.6638513,1,76.0,,,
11769596354,41.2276806,-8.6932091,3,41.0,crossing,,
11769631000,41.2266741,-8.6908069,3,41.0,,,
11769631001,41.2272183,-8.6909733,3,48.0,,,
11769683773,41.2286157,-8.6890926,3,54.0,,,
11769690176,41.2266591,-8.6913547,3,41.0,,,
11771449374,41.179811,-8.6594211,3,70.0,,,
11867386130,41.1835901,-8.6304263,3,91.0,,,
11867386131,41.1837284,-8.6304477,3,91.0,,,
11867386133,41.1836332,-8.6293722,4,91.0,,,
11867386135,41.1837568,-8.6293924,3,91.0,,,
11880927811,41.1795256,-8.6592695,1,70.0,,,
11880927812,41.1796831,-8.6593835,3,70.0,,,
11896721572,41.1824257,-8.6665196,4,61.0,crossing,,
11896721573,41.1823885,-8.6666046,4,61.0,crossing,,
11896721608,41.1824421,-8.666482,1,61.0,,,
11896721609,41.1823722,-8.666642,1,61.0,,,
11896721617,41.1825199,-8.6669875,4,65.0,crossing,,
11896721619,41.1825471,-8.6670059,1,65.0,,,
11896721620,41.1824926,-8.6669691,1,65.0,,,
11896721630,41.182266,-8.6674764,1,65.0,,,
11896721631,41.1822516,-8.6673975,1,65.0,,,
11896721632,41.1823416,-8.6676474,1,65.0,,,
11896721633,41.182383,-8.6676964,1,65.0,,,
11896721634,41.1827295,-8.6680229,1,65.0,,,
11896721635,41.1826881,-8.6679703,1,65.0,,,
11896721636,41.1831885,-8.6683685,1,65.0,,,
11896721637,41.1831273,-8.668451,1,65.0,,,
11896721642,41.182868,-8.666336,3,61.0,,,
11896721644,41.1829713,-8.6663971,1,61.0,,,
11896721645,41.1829259,-8.6664637,1,61.0,,,
11896721646,41.1829483,-8.6664309,4,61.0,crossing,,
11896721647,41.1828089,-8.6664891,1,61.0,,,
11896721648,41.1827587,-8.6664288,1,61.0,,,
11896721649,41.1827806,-8.6664551,4,61.0,crossing,,
11896721651,41.1827706,-8.6669474,4,65.0,crossing,,
11896721672,41.1835624,-8.6681298,1,66.0,,,
11896721673,41.1834633,-8.6680155,1,66.0,,,
11896721674,41.1835059,-8.6680646,4,66.0,crossing,,
11896721675,41.1830621,-8.6688168,1,67.0,,,
11896721676,41.1831038,-8.6687327,1,65.0,,,
11896721677,41.1830263,-8.6688403,1,67.0,,,
11896721678,41.1829797,-8.6687609,1,67.0,,,
11896721679,41.1842892,-8.6692651,1,66.0,,,
11896721680,41.1843557,-8.6692756,1,66.0,,,
11896721681,41.1843621,-8.6695577,1,66.0,,,
11896721682,41.1843748,-8.6694083,1,66.0,,,
11896721691,41.1858036,-8.6658971,1,71.0,,,
11896721692,41.185426,-8.6663915,1,71.0,,,
11896721693,41.1855367,-8.6669149,3,70.0,,,
11896721696,41.1851865,-8.6666509,4,63.0,crossing,,
11896721699,41.1853366,-8.6669808,3,66.0,,,
11896721700,41.185155,-8.6672494,3,66.0,,,
11896721701,41.1852832,-8.6669205,3,66.0,,,
11896721702,41.1853362,-8.6668408,3,66.0,,,
11896721713,41.1855535,-8.6679482,3,70.0,crossing,,
11896721717,41.1855363,-8.6688898,3,61.0,crossing,,
11896721719,41.1855601,-8.6640891,3,65.0,,,
11896721720,41.186129,-8.6631524,3,65.0,,,
11896721721,41.1866082,-8.6637563,3,65.0,,,
11896721724,41.186442,-8.6648732,3,71.0,,,
11896721725,41.1870673,-8.6638707,3,65.0,,,
11896721734,41.1869569,-8.663515,3,65.0,,,
11896721738,41.1868898,-8.6636903,3,65.0,,,
11896721739,41.1867045,-8.6635552,3,65.0,,,
11896721742,41.1868082,-8.663376,3,65.0,,,
11896721743,41.1868363,-8.6633735,3,65.0,,,
11896721745,41.1868656,-8.6637025,3,65.0,,,
11896721748,41.1867234,-8.6636332,3,65.0,,,
11896721880,41.1862333,-8.6630753,1,65.0,,,
11896721881,41.186095,-8.6629806,1,65.0,,,
11896721889,41.1873647,-8.66503,1,71.0,,,
11896721890,41.1872893,-8.6650482,1,71.0,,,
11896721891,41.1874195,-8.6651483,1,71.0,,,
11896721892,41.1873975,-8.6650373,1,71.0,,,
11896721893,41.1873044,-8.6653558,1,71.0,,,
11896721894,41.1872989,-8.6652393,1,71.0,,,
11896721895,41.1874058,-8.6653812,1,71.0,,,
11896721896,41.1873318,-8.6653976,1,71.0,,,
11896721897,41.1877619,-8.6661347,1,73.0,,,
11896721898,41.1878276,-8.6662112,1,73.0,,,
11896721899,41.1878386,-8.6662931,1,73.0,,,
11896721901,41.1856721,-8.6624024,1,74.0,,,
11896721902,41.1855873,-8.6625342,1,65.0,,,
11896721903,41.1851721,-8.6624132,1,75.0,,,
11896721905,41.185101,-8.6622451,1,75.0,,,
11896721906,41.1851246,-8.6620423,1,75.0,,,
11896727179,41.182845,-8.6668457,1,65.0,,,
11896727180,41.1827478,-8.6669785,1,65.0,,,
11896727181,41.1828206,-8.666879,4,65.0,crossing,,
11896727183,41.1811,-8.6648827,1,68.0,,,
11898329595,41.1804347,-8.6865941,1,18.0,,,
11898329596,41.1804271,-8.6866962,1,18.0,,,
11898371136,41.18056,-8.6875586,1,17.0,,,
11898371137,41.1805526,-8.6876547,3,17.0,,,
11898371155,41.1808764,-8.6875965,1,17.0,,,
11898371156,41.1808676,-8.6876987,3,17.0,,,
11925038806,41.2485497,-8.6905423,1,45.0,,,
11925038809,41.2487739,-8.6907414,3,45.0,,,
11925038813,41.2497129,-8.6912677,3,45.0,,,
11925038821,41.2345295,-8.7062377,1,41.0,,,
11927102716,41.2050586,-8.6146959,3,39.0,,,
11933875228,41.194576,-8.6559683,3,80.0,,,
11944763080,41.1807464,-8.6867938,1,18.0,,,
11944763081,41.1807531,-8.6866893,3,18.0,,,
11944763136,41.1814123,-8.6868769,1,21.0,,,
11944763137,41.1814213,-8.686769,3,21.0,,,
11944763172,41.1816395,-8.6869052,1,21.0,,,
11944763173,41.1816468,-8.6867958,3,21.0,,,
11944763178,41.1817617,-8.6873711,1,21.0,,,
11944763179,41.1819504,-8.6873918,3,21.0,,,
11944763220,41.181552,-8.6873584,1,21.0,,,
11944763221,41.181525,-8.6877873,3,18.0,,,
11948640281,41.1963109,-8.6867702,3,24.0,,,
11948640284,41.1960347,-8.6875483,3,18.0,,,
11980955040,41.1794253,-8.6799217,3,23.0,,,
12036023597,41.2013945,-8.7005631,3,30.0,,,
12036023598,41.2005065,-8.7005071,3,30.0,,,
12036023611,41.2004575,-8.7004206,3,30.0,,,
12036406470,41.1859294,-8.6026688,3,114.0,,,
12068398567,41.2174035,-8.6646068,1,27.0,,,
12068406470,41.2177281,-8.6615998,1,35.0,,,
12080278718,41.2190814,-8.6239018,4,48.0,crossing,,
12080278720,41.2194153,-8.6238364,4,48.0,crossing,,
12080278722,41.2191681,-8.62419,4,48.0,crossing,,
12090607927,41.1801943,-8.6907202,4,16.0,crossing,,
12090607928,41.1810813,-8.6915816,4,16.0,crossing,,
12090607929,41.1815353,-8.6920225,4,13.0,crossing,,
12090607930,41.1816733,-8.6921566,4,13.0,crossing,,
12090607931,41.1832362,-8.6936744,4,13.0,crossing,,
12090607932,41.1834033,-8.6938367,4,10.0,crossing,,
12090607933,41.1839072,-8.694326,4,10.0,crossing,,
12090607934,41.1840654,-8.6944797,4,10.0,crossing,,
12090607935,41.1849516,-8.6953404,4,10.0,crossing,,
12090607936,41.1851044,-8.6954888,4,10.0,crossing,,
12090607937,41.1856236,-8.6959931,4,5.0,crossing,,
12090607938,41.1857197,-8.6960864,3,5.0,,,
12090607943,41.1855608,-8.695932,3,5.0,,,
12090607956,41.1829536,-8.6933999,3,13.0,,,
12095166926,41.2123982,-8.6613603,1,63.0,,,
12097768286,41.1977085,-8.6643631,3,76.0,crossing,,
12097768287,41.1976981,-8.6644794,3,76.0,crossing,,
12097768288,41.1978508,-8.6644903,3,76.0,,,
12097768289,41.1978379,-8.6643536,3,76.0,crossing,,
12105310927,41.1901602,-8.635961,4,92.0,crossing,,
12105310929,41.1899867,-8.6359778,4,92.0,crossing,,
12105310930,41.1900685,-8.6360434,4,92.0,crossing,,
12105310931,41.1899744,-8.6356878,4,92.0,crossing,,
12105310932,41.190057,-8.6357464,4,92.0,crossing,,
12105310933,41.1898873,-8.6357629,4,92.0,crossing,,
12110601407,41.1852765,-8.6956559,3,10.0,,,
12127854169,41.2052689,-8.6824335,3,46.0,,,
12127854177,41.2057886,-8.6822726,1,46.0,,,
12127854178,41.2057282,-8.6820776,1,46.0,,,
12127854179,41.2057461,-8.6821353,4,46.0,crossing,,
12127854180,41.2057728,-8.6822216,4,46.0,crossing,,
12127854197,41.2062388,-8.6806499,3,40.0,,,
12127854198,41.2061294,-8.6802643,1,40.0,,,
12127879022,41.2077258,-8.6793136,1,45.0,,,
12127879023,41.2076675,-8.6792409,1,45.0,,,
12127879024,41.2076854,-8.6792632,4,45.0,crossing,,
12127879025,41.2077125,-8.679297,4,45.0,crossing,,
12127902065,41.210508,-8.6594331,1,58.0,,,
12127902066,41.2103783,-8.6594142,1,64.0,,,
12127902067,41.2104162,-8.6594197,4,64.0,crossing,,
12127902068,41.2104775,-8.6594287,4,58.0,crossing,,
12127902079,41.2103268,-8.6584957,3,64.0,,,
12127902082,41.2104973,-8.6586669,3,58.0,,,
12127902087,41.2105486,-8.6589059,1,58.0,,,
12127902088,41.2104187,-8.6588896,1,58.0,,,
12127902089,41.2104482,-8.6588933,4,58.0,crossing,,
12127903803,41.2090579,-8.658168,3,67.0,,,
12127906733,41.2067377,-8.6858621,1,39.0,,,
12127906734,41.2074697,-8.6854088,3,47.0,,,
12127906735,41.2073499,-8.6851715,1,47.0,,,
12127906736,41.2085736,-8.6844004,3,53.0,,,
12127906737,41.2084929,-8.6842108,1,53.0,,,
12127906738,41.2104076,-8.6832459,1,51.0,,,
12128031508,41.2114966,-8.6832998,3,48.0,,,
12128031510,41.2135045,-8.6832351,1,54.0,,,
12128031513,41.2139527,-8.6829123,1,54.0,,,
12128031514,41.2138028,-8.6829037,1,54.0,,,
12128031515,41.2138396,-8.6829058,4,54.0,crossing,,
12128031516,41.2139129,-8.68291,4,54.0,crossing,,
12128031518,41.2143381,-8.6832959,1,54.0,,,
12128031520,41.214076,-8.6835029,3,48.0,,,
12128031522,41.2140766,-8.6832345,3,54.0,,,
12128031529,41.2139739,-8.6830926,3,54.0,,,
12128031530,41.2137832,-8.6830772,3,54.0,,,
12128031539,41.2136598,-8.6832208,3,54.0,,,
12128031540,41.2136543,-8.6835003,3,48.0,,,
12128031541,41.2138124,-8.6836702,3,48.0,,,
12128031563,41.213882,-8.6839108,4,48.0,crossing,,
12128149303,41.2170763,-8.6875768,1,42.0,,,
12128149304,41.2169154,-8.6876535,1,42.0,,,
12128149305,41.2169452,-8.6876393,4,42.0,crossing,,
12128149306,41.2170267,-8.6876005,4,42.0,crossing,,
12128149310,41.2179717,-8.6895534,3,42.0,,,
12128149312,41.2181167,-8.6895223,3,42.0,,,
12128149320,41.2172592,-8.6913089,3,41.0,,,
12128149321,41.2169196,-8.686328,1,46.0,,,
12128149322,41.216762,-8.6863218,1,46.0,,,
12128149323,41.2167957,-8.6863231,4,46.0,crossing,,
12128149324,41.2168847,-8.6863256,4,46.0,crossing,,
12128149332,41.2169519,-8.6841657,1,49.0,,,
12128149334,41.2168261,-8.6841619,4,49.0,crossing,,
12128149335,41.2169065,-8.6841643,4,49.0,crossing,,
12128149339,41.2167606,-8.6837744,3,49.0,,,
12128149341,41.2166635,-8.6836396,3,55.0,,,
12128149346,41.2169955,-8.6837634,3,49.0,,,
12128149368,41.2163755,-8.6833817,1,55.0,,,
12128149370,41.2163744,-8.683433,4,55.0,crossing,,
12128149371,41.2163734,-8.6835298,4,55.0,crossing,,
12128149372,41.2169329,-8.6855444,1,46.0,,,
12128149374,41.2168069,-8.6855419,4,46.0,crossing,,
12128149375,41.2168926,-8.6855436,4,46.0,crossing,,
12128149379,41.2165563,-8.6860381,1,50.0,,,
12128149381,41.2165561,-8.6858698,4,50.0,crossing,,
12128149382,41.2165562,-8.685979,4,50.0,crossing,,
12128149385,41.2134279,-8.6809484,3,63.0,,,
12128149396,41.2134877,-8.6803633,3,63.0,,,
12128149398,41.2135961,-8.6811564,3,63.0,,,
12128156802,41.2135835,-8.6808312,3,63.0,,,
12128156805,41.2131837,-8.6806046,3,63.0,,,
12128156806,41.2132998,-8.6803828,3,63.0,,,
12128166612,41.2136148,-8.6805342,3,63.0,,,
12128166615,41.2136759,-8.6803906,1,63.0,,,
12128166617,41.2135619,-8.6802615,1,63.0,,,
12128166618,41.2135854,-8.6802988,4,63.0,crossing,,
12128166619,41.2136479,-8.68037,4,63.0,crossing,,
12128166620,41.213622,-8.6809905,1,63.0,,,
12128166622,41.2134925,-8.6810759,1,63.0,,,
12128166623,41.2135171,-8.6810429,4,63.0,crossing,,
12128166624,41.213587,-8.680998,4,63.0,crossing,,
12128166625,41.2131087,-8.6804442,1,63.0,,,
12128166627,41.2132044,-8.6803051,1,63.0,,,
12128166628,41.213192,-8.680345,4,63.0,crossing,,
12128166629,41.2131427,-8.680419,4,63.0,crossing,,
12128166650,41.214778,-8.6788878,1,60.0,,,
12128166652,41.2146686,-8.6788194,1,60.0,,,
12128166653,41.2146902,-8.6788477,4,60.0,crossing,,
12128166667,41.2147452,-8.6792698,3,54.0,,,
12128166668,41.2145125,-8.6789876,3,57.0,,,
12128166675,41.2145906,-8.6789403,3,60.0,,,
12128166686,41.2147462,-8.6790394,3,60.0,,,
12128166688,41.2144528,-8.6791455,3,57.0,,,
12128166692,41.214436,-8.6794213,1,63.0,,,
12128166694,41.2143627,-8.6792818,1,63.0,,,
12128166695,41.2143805,-8.6792973,4,63.0,crossing,,
12128166696,41.2144313,-8.6793866,4,63.0,crossing,,
12128169003,41.2086788,-8.6807726,3,51.0,,,
12129511275,41.2103874,-8.6841254,3,53.0,,,
12129511291,41.2111192,-8.6860974,3,51.0,,,
12129511299,41.2111962,-8.6855079,3,51.0,,,
12129808601,41.2112719,-8.6855155,3,51.0,,,
12129808602,41.211003,-8.6856932,3,51.0,,,
12129808605,41.2109956,-8.6859136,3,51.0,,,
12129808608,41.2113212,-8.6860929,3,51.0,,,
12129808609,41.2114246,-8.6859558,3,51.0,,,
12129808610,41.2114269,-8.6856829,3,51.0,,,
12129808611,41.2113458,-8.6854195,4,51.0,crossing,,
12129808612,41.2116465,-8.6859354,1,51.0,,,
12129808614,41.2116465,-8.6857652,4,51.0,crossing,,
12129808615,41.2116465,-8.6858725,4,51.0,crossing,,
12129808616,41.213586,-8.6859754,1,48.0,,,
12129808618,41.2135867,-8.6858125,4,48.0,crossing,,
12129808619,41.2135863,-8.6859145,4,48.0,crossing,,
12129808620,41.2142063,-8.6859949,1,48.0,,,
12129808622,41.214206,-8.6858244,4,48.0,crossing,,
12129808623,41.2142062,-8.685928,4,48.0,crossing,,
12129808624,41.2112652,-8.6892268,1,46.0,,,
12129808625,41.2061227,-8.6869406,3,38.0,,,
12129808627,41.2059794,-8.6866377,1,38.0,,,
12129808780,41.2204996,-8.7053856,3,23.0,,,
12129808790,41.2217702,-8.7054219,1,23.0,,,
12129808807,41.2244149,-8.6925337,3,32.0,,,
12129808814,41.224402,-8.6831359,1,58.0,,,
12129808815,41.2243474,-8.6830482,4,58.0,crossing,,
12129808816,41.2243251,-8.6830143,1,58.0,,,
12129808824,41.2233377,-8.6838098,3,50.0,,,
12129808825,41.2236069,-8.6840048,3,50.0,,,
12129808827,41.2233796,-8.6843101,3,50.0,,,
12129808840,41.2231977,-8.6841703,3,50.0,,,
12129808841,41.2232936,-8.6844495,1,50.0,,,
12129808842,41.2231382,-8.6843176,1,50.0,,,
12129808843,41.2231671,-8.6843421,4,50.0,crossing,,
12129808844,41.2232483,-8.684411,4,50.0,crossing,,
12129808846,41.2231814,-8.6841109,3,50.0,,,
12129808847,41.2232367,-8.683877,3,50.0,,,
12129808850,41.2234883,-8.6838724,3,50.0,,,
12129808853,41.2235505,-8.6840899,3,50.0,,,
12129808854,41.2236831,-8.6839562,1,50.0,,,
12129808855,41.2236216,-8.6838068,1,50.0,,,
12129808856,41.2236345,-8.6838381,4,50.0,crossing,,
12129808857,41.2236692,-8.6839226,4,50.0,crossing,,
12130981998,41.2236287,-8.6860539,3,52.0,,,
12131025801,41.2236854,-8.6860156,3,52.0,,,
12131025804,41.2225194,-8.6852895,1,51.0,,,
12131025805,41.2224474,-8.6851769,1,51.0,,,
12131025806,41.2224649,-8.6852042,4,51.0,crossing,,
12131025807,41.2225006,-8.68526,4,51.0,crossing,,
12131025810,41.2219769,-8.6859137,1,49.0,,,
12131025811,41.2219058,-8.6858013,1,49.0,,,
12131025812,41.2219224,-8.6858275,4,49.0,crossing,,
12131025813,41.2204483,-8.6876737,1,41.0,,,
12131025814,41.2203695,-8.6875613,1,41.0,,,
12131025815,41.2203887,-8.6875886,4,41.0,crossing,,
12131025817,41.2192094,-8.6890694,1,41.0,,,
12131025818,41.2191353,-8.6889602,1,41.0,,,
12131025824,41.2174645,-8.6970482,1,41.0,,,
12131025825,41.2174585,-8.6968416,1,41.0,,,
12131025826,41.2174597,-8.6968833,4,41.0,crossing,,
12131025827,41.2174628,-8.6969881,4,41.0,crossing,,
12131025835,41.2175689,-8.6970429,3,41.0,,,
12131025847,41.2177076,-8.6971419,4,41.0,,,
12131025850,41.2177571,-8.6967202,4,41.0,,,
12131025852,41.2178426,-8.6968086,3,41.0,,,
12131025854,41.2176425,-8.6967262,3,41.0,,,
12131025855,41.2175649,-8.696819,3,41.0,,,
12131025857,41.2178961,-8.6966655,1,41.0,,,
12131025858,41.2177267,-8.6965293,1,41.0,,,
12131025859,41.2177465,-8.6965453,4,41.0,crossing,,
12131025860,41.217808,-8.6965947,4,41.0,crossing,,
12131025861,41.2178644,-8.69664,4,41.0,crossing,,
12131025863,41.2183803,-8.695574,1,41.0,,,
12131025864,41.2182059,-8.6954431,1,41.0,,,
12131025866,41.2182281,-8.6954597,4,41.0,crossing,,
12131025867,41.2182882,-8.6955049,4,41.0,crossing,,
12131025868,41.2183491,-8.6955507,4,41.0,crossing,,
12131025899,41.226744,-8.6824142,1,54.0,,,
12131025914,41.2275879,-8.6794485,1,59.0,,,
12131025915,41.2275092,-8.6793413,1,59.0,,,
12131025916,41.2275258,-8.6793639,4,59.0,crossing,,
12131025917,41.227559,-8.6794122,4,59.0,crossing,,
12131025918,41.2294406,-8.676867,1,71.0,,,
