city,o,d,planned_length_m,actual_length_m,length_delta_m,length_delta_pct,planned_friction_cost,actual_friction_cost,friction_savings_pct,overlap_pct,diverges_completely,planned_n_edges,actual_n_edges
Mindelo,3050546713,1460476147,2691.6568651570956,2708.056096916616,16.399231759520262,0.6092616028367026,3191.5620468365955,3187.264727422619,0.13464627511270594,90.47619047619048,False,21,21
Mindelo,1428182561,7762651288,2130.2370369480154,2146.636268707536,16.399231759520717,0.7698313133742078,2665.4819773177433,2661.1846579037674,0.16122110186992222,91.30434782608695,False,23,23
Mindelo,7656150126,8449223820,68.94214280793025,69.05671794595794,0.11457513802768915,0.16619027689187207,78.87304344094737,77.55259650703705,1.6741422370736123,50.0,False,4,4
Mindelo,1460476023,1460476782,466.88205884705985,466.88205884705985,0.0,0.0,524.537354045454,524.537354045454,0.0,100.0,False,4,4
Mindelo,1460476695,1460475936,1010.9742245111231,1027.3734562706431,16.399231759520035,1.6221216487937873,1417.2283819941836,1412.638844940098,0.323838917735173,83.33333333333333,False,12,12
Mindelo,1460394603,13041426272,3020.8832865357067,3067.1061004669027,46.222813931196015,1.5301092278941861,4074.495307321605,4052.096625774136,0.549728981334697,88.23529411764706,False,34,37
Mindelo,1460476116,2297813180,2452.2196410312195,2468.6188727907397,16.399231759520262,0.6687505264668697,2843.534033242319,2838.9444961882336,0.16140257160390048,90.0,False,20,20
Mindelo,1428182510,7741990104,3126.4549997832664,3126.4549997832664,0.0,0.0,3820.9879538097252,3820.9879538097252,0.0,100.0,False,23,23
Mindelo,1428182450,1460394606,704.3092833509068,704.3092833509068,0.0,0.0,986.0568645492759,986.0568645492759,0.0,100.0,False,12,12
Mindelo,2298905797,13620771096,1859.5683714076883,1915.0854045642595,55.51703315657119,2.9854795344010365,2587.938050273654,2446.2421500412306,5.475243127146731,50.0,False,34,24
Mindelo,4223265019,1460476446,2647.3795091856578,2663.778740945178,16.399231759520262,0.6194514878814906,3097.264279623305,3092.9669602093286,0.1387456486115211,89.47368421052632,False,19,19
Mindelo,1428182464,13319870881,2760.6863291571776,2777.085560916697,16.399231759519353,0.5940273469795443,3712.7175656366308,3708.420246222654,0.11574592836662197,94.11764705882354,False,34,34
Mindelo,13311375773,1428182563,3000.1557623840085,3000.1557623840085,0.0,0.0,3481.06591927994,3481.06591927994,0.0,100.0,False,20,20
Mindelo,2299051450,13620771074,1374.3247578872288,1374.3247578872288,0.0,0.0,1992.3461795937956,1992.3461795937956,0.0,100.0,False,30,30
Mindelo,13319570913,1428182509,632.547294115317,632.547294115317,0.0,0.0,744.7586459726786,744.7586459726786,0.0,100.0,False,3,3
Mindelo,1487707280,2298905790,2652.664647000433,2669.0638787599532,16.399231759520262,0.6182173000293913,3479.511569305566,3474.9220322514807,0.13190176157400113,94.5945945945946,False,37,37
Mindelo,1460475668,7741990103,2929.4249193086716,2934.952449446658,5.52753013798656,0.18868994052563146,3834.3102414692526,3824.200144933806,0.2636744524765596,93.10344827586206,False,29,29
Mindelo,1486919331,13092919555,2828.746849636669,2854.7328591974065,25.98600956073733,0.918640335881418,3463.158266574676,3245.088222599786,6.296854697044426,65.85365853658537,False,41,41
Mindelo,9646064636,13620771086,1630.5878365840201,1630.5878365840201,0.0,0.0,2371.361603335694,2371.361603335694,0.0,100.0,False,29,29
Mindelo,13319870827,1460476987,1472.384180807324,1472.384180807324,0.0,0.0,1707.81814214371,1707.81814214371,0.0,100.0,False,17,17
Mindelo,13319871002,13620771080,1648.2543435194334,1664.6535752789537,16.399231759520262,0.9949454599648632,1996.7999285358246,1992.2103914817394,0.2298446122967633,90.47619047619048,False,21,21
Mindelo,7741945445,13658530541,1583.4223033568348,1663.4476928147008,80.02538945786591,5.053951134085526,2153.8610388499796,2098.1939558578238,2.5845252775396528,80.0,False,25,20
Mindelo,1486919286,1487706456,2775.3601548969727,2775.3601548969727,0.0,0.0,3333.2640816886988,3333.2640816886988,0.0,100.0,False,25,25
Mindelo,13618090213,4223264993,1351.6486683823002,1351.6486683823002,0.0,0.0,1493.4447721535114,1493.4447721535114,0.0,100.0,False,13,13
