u,v,key,osmid,lanes,surface,ref,highway,oneway,reversed,length,grade,grade_abs,elevation_change,name,maxspeed,junction,lit,smoothness,bridge,service,sidewalk,access,incline,tactile_paving,width,footway
7656150124,7656150123,0,819837161,,,,footway,False,True,12.790546064527655,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
7656150124,7656150125,0,819837159,,,,service,False,True,70.14465041815805,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
7656150125,7656150108,0,819837159,,,,service,False,True,2.7850416620862766,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
7656150125,7656150126,0,819837162,,,,footway,False,False,12.417527538763832,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
7656150125,7656150124,0,819837159,,,,service,False,False,70.14465041815805,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
7656150126,8449223819,0,819837160,,,,footway,False,True,2.736138587816101,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
7656150126,7656150125,0,819837162,,,,footway,False,True,12.417527538763832,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
7656150126,7656150123,0,819837160,,,,footway,False,False,120.97262034041908,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
7741945441,7741945445,0,829450088,,,,track,False,False,57.873835682087936,0.0,0.0,0.0,,,,,,,,,,,,,
7741945441,1487707367,0,829450088,,,,track,False,True,89.50153443699115,0.0,0.0,0.0,,,,,,,,,,,,,
7741945441,7741945452,0,829450089,,,,track,False,False,167.32788720067,0.011952580251022207,0.011952580251022207,2.0,,,,,,,,,,,,,
7741945445,7741945441,0,829450088,,,,track,False,True,57.873835682087936,0.0,0.0,0.0,,,,,,,,,,,,,
7741945452,7741945441,0,829450089,,,,track,False,True,167.32788720067,-0.011952580251022207,0.011952580251022207,-2.0,,,,,,,,,,,,,
7741990102,7741990105,0,386440067,,asphalt,EN 13,primary,False,False,33.70501581895174,0.08900752386869233,0.08900752386869233,3.0,,,,,,,,,,,,,
7741990102,3897693167,0,386440067,,asphalt,EN 13,primary,False,True,16.927130057396905,0.0,0.0,0.0,,,,,,,,,,,,,
7741990102,7741990103,0,829450106,,sett,,service,False,False,20.796806107693953,0.0,0.0,0.0,,,,,,,,,,,,,
7741990103,7741990104,0,829450106,,sett,,service,False,False,6.081944420597217,0.0,0.0,0.0,,,,,,,,,,,,,
7741990103,7741990102,0,829450106,,sett,,service,False,True,20.796806107693953,0.0,0.0,0.0,,,,,,,,,,,,,
7741990104,7741990105,0,829450106,,sett,,service,False,False,23.540045972365128,0.12744240191891956,0.12744240191891956,3.0,,,,,,,,,,,,,
7741990104,7741990103,0,829450106,,sett,,service,False,True,6.081944420597217,0.0,0.0,0.0,,,,,,,,,,,,,
7741990105,7741990102,0,386440067,,asphalt,EN 13,primary,False,True,33.70501581895174,-0.08900752386869233,0.08900752386869233,-3.0,,,,,,,,,,,,,
7741990105,7741990104,0,829450106,,sett,,service,False,True,23.540045972365128,-0.12744240191891956,0.12744240191891956,-3.0,,,,,,,,,,,,,
7752766520,1486919256,0,135383301,,asphalt,,residential,False,False,13.581278217051775,0.0,0.0,0.0,Rua José Régio,,,,,,,,,,,,
7752766520,1486919245,0,135383301,,asphalt,,residential,False,True,119.29509470001129,-0.09220831776580131,0.09220831776580131,-11.0,Rua José Régio,,,,,,,,,,,,
7752766520,8450828114,0,819832169,,paving_stones,,footway,False,False,108.04167924215511,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
7752766520,7656098776,0,819832169,,paving_stones,,footway,False,True,65.45061931336446,-0.16806563658831405,0.16806563658831405,-11.0,,,,,,,,,,,,,sidewalk
7762649048,7762651298,0,1203519246,,asphalt,,unclassified,False,True,7.417938254950806,0.0,0.0,0.0,,,,,,,,,,,,,
7762649048,1487706456,0,135457787,,sett,,unclassified,False,False,100.54383575488004,0.0,0.0,0.0,,,,,,,,,,,,,
7762649048,7762649051,0,831408039,,asphalt,,unclassified,False,False,30.84129965885505,0.0,0.0,0.0,,,,,,,,,,,,,
7762649051,1487706250,0,14201562,2,asphalt,EN 13,primary,False,False,26.186087407589074,0.0,0.0,0.0,,,,,,,,,,,,,
7762649051,1487706256,0,14201562,2,asphalt,EN 13,primary,False,True,13.08943237594251,0.0,0.0,0.0,,,,,,,,,,,,,
7762649051,7762649048,0,831408039,,asphalt,,unclassified,False,True,30.84129965885505,0.0,0.0,0.0,,,,,,,,,,,,,
7762651287,13041426260,0,14201562,2,asphalt,EN 13,primary,False,False,78.00822707553496,0.0,0.0,0.0,,,,,,,,,,,,,
7762651287,1487706250,0,14201562,2,asphalt,EN 13,primary,False,True,84.91622270217168,-0.09421050236841735,0.09421050236841735,-8.0,,,,,,,,,,,,,
7762651287,7762651288,0,831408045,,,,service,False,False,16.732190553402802,-0.4781203019692512,0.4781203019692512,-8.0,,,,,,,,,,,,,
7762651288,7762651287,0,831408045,,,,service,False,True,16.732190553402802,0.4781203019692512,0.4781203019692512,8.0,,,,,,,,,,,,,
7762651288,7762651297,0,831408045,,,,service,False,False,90.80393007696814,0.0,0.0,0.0,,,,,,,,,,,,,
7762651288,7762651297,1,831408046,,,,service,False,False,67.47085702358999,0.0,0.0,0.0,,,,,,,,,,,,,
7762651297,7762651298,0,831408045,,,,service,False,False,18.463606790638067,0.0,0.0,0.0,,,,,,,,,,,,,
7762651297,7762651288,0,831408045,,,,service,False,True,90.80393007696816,0.0,0.0,0.0,,,,,,,,,,,,,
7762651297,7762651288,1,831408046,,,,service,False,True,67.47085702358999,0.0,0.0,0.0,,,,,,,,,,,,,
7762651298,7762649048,0,1203519246,,asphalt,,unclassified,False,False,7.417938254950806,0.0,0.0,0.0,,,,,,,,,,,,,
7762651298,7762651297,0,831408045,,,,service,False,True,18.463606790638067,0.0,0.0,0.0,,,,,,,,,,,,,
7762651298,1487706250,0,1203519246,,asphalt,,unclassified,False,True,21.887224001698094,0.0,0.0,0.0,,,,,,,,,,,,,
7852861135,1487706256,0,14201562,2,asphalt,EN 13,primary,False,False,63.48354637342219,0.0,0.0,0.0,,,,,,,,,,,,,
7852861135,7852861143,0,14201562,2,asphalt,EN 13,primary,False,True,21.842660554673532,0.41203771754234986,0.41203771754234986,9.0,,,,,,,,,,,,,
7852861135,7852861144,0,841685884,,,,service,False,False,46.622222942398366,0.0,0.0,0.0,,,,,,,,,,,,,
7852861138,7852861144,0,841685884,,,,service,False,True,8.329329766143166,0.0,0.0,0.0,,,,,,,,,,,,,
7852861139,7852861143,0,841685885,,,,service,False,False,57.75604030412949,0.155827857183563,0.155827857183563,9.0,,,,,,,,,,,,,
7852861143,7852861135,0,14201562,2,asphalt,EN 13,primary,False,False,21.842660554673532,-0.41203771754234986,0.41203771754234986,-9.0,,,,,,,,,,,,,
7852861143,1487706853,0,14201562,2,asphalt,EN 13,primary,False,True,217.3371063066029,-0.0644160596315746,0.0644160596315746,-14.0,,,,,,,,,,,,,
7852861143,7852861139,0,841685885,,,,service,False,True,57.75604030412949,-0.155827857183563,0.155827857183563,-9.0,,,,,,,,,,,,,
7852861144,7852861138,0,841685884,,,,service,False,False,8.329329766143166,0.0,0.0,0.0,,,,,,,,,,,,,
7852861144,7852861135,0,841685884,,,,service,False,True,46.62222294239837,0.0,0.0,0.0,,,,,,,,,,,,,
7852861144,7852861150,0,841685886,,,,service,False,False,17.548960438003153,0.0,0.0,0.0,,,,,,,,,,,,,
7852861150,7852861151,0,841685886,,,,service,False,True,14.669973481820692,0.0,0.0,0.0,,,,,,,,,,,,,
7852861150,7852861152,0,841685886,,,,service,False,False,79.50545733028481,0.0,0.0,0.0,,,,,,,,,,,,,
7852861150,7852861144,0,841685886,,,,service,False,True,17.548960438003153,0.0,0.0,0.0,,,,,,,,,,,,,
7852861151,7852861150,0,841685886,,,,service,False,False,14.669973481820692,0.0,0.0,0.0,,,,,,,,,,,,,
7852861151,7852861152,0,841685887,,,,service,False,False,63.449477535804135,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
7852861151,7852861152,1,841685886,,,,service,False,True,88.34497052293774,0.0,0.0,0.0,,,,,,,,,,,,,
7852861152,7852861151,0,841685887,,,,service,False,True,63.449477535804135,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
7852861152,7852861151,1,841685886,,,,service,False,False,88.34497052293774,0.0,0.0,0.0,,,,,,,,,,,,,
7852861152,7852861150,0,841685886,,,,service,False,True,79.50545733028481,0.0,0.0,0.0,,,,,,,,,,,,,
8449223812,1486919282,0,686320160,,,,footway,False,True,4.3320776113532204,0.0,0.0,0.0,,,,,,,,,,,,,
8449223812,6432885375,0,686320160,,,,footway,False,False,15.27513913650445,0.39279511278959356,0.39279511278959356,6.0,,,,,,,,,,,,,
8449223812,8449223815,0,909982611,,,,footway,False,True,91.80256324005818,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223812,8449223833,0,909982612,,,,footway,False,False,80.99967012175249,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223813,1486919302,0,135383452,,,,service,False,False,49.581739521108254,0.0,0.0,0.0,,,,,,,,,,,,,
8449223813,1486919292,0,135383452,,,,service,False,True,4.797127290200225,0.0,0.0,0.0,,,,,,,,,,,,,
8449223813,8449223815,0,909982611,,,,footway,False,False,24.502503828544363,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223813,7656099891,0,909982611,,,,footway,False,True,196.5391525524071,0.020352178932558494,0.020352178932558494,4.0,,,,,,,,,,,,,sidewalk
8449223815,1486919297,0,135383484,,,,service,False,False,38.60839912065883,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
8449223815,1486919288,0,135383484,,,,service,False,True,4.187069805031554,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
8449223815,8449223813,0,909982611,,,,footway,False,True,24.502503828544363,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223815,8449223812,0,909982611,,,,footway,False,False,91.80256324005818,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223819,7656150104,0,819837158,,,,service,False,False,4.796025845470698,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
8449223819,7656150108,0,819837158,,,,service,False,True,12.351855475006314,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
8449223819,7656150126,0,819837160,,,,footway,False,False,2.736138587816101,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223819,8449223820,0,819837160,,,,footway,False,True,123.23534254311846,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223820,7656150105,0,819837158,,,,service,False,False,12.834760750257313,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
8449223820,7656150103,0,819837158,,,,service,False,True,4.907832787110424,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
8449223820,7656150123,0,819837160,,,,footway,False,True,2.968668011708563,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223820,8449223819,0,819837160,,,,footway,False,False,123.23534254311846,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223833,1486919271,0,686320163,,,,footway,False,False,6.5811343282298145,0.0,0.0,0.0,,,,,,,,,,,,,
8449223833,6432885383,0,686320163,,,,footway,False,True,14.6835460870401,0.0,0.0,0.0,,,,,,,,,,,,,
8449223833,8449223839,0,909982612,,,,footway,False,False,76.93145416321957,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223833,8449223812,0,909982612,,,,footway,False,True,80.9996701217525,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8449223839,8449223833,0,909982612,,,,footway,False,True,76.93145416321956,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8450828114,2286838820,0,386440363,,,,service,False,False,8.812260393400027,0.0,0.0,0.0,,,,,,,,,,,,,
8450828114,3897693140,0,386440363,,,,service,False,True,4.680211577755126,0.0,0.0,0.0,,,,,,,,,,,,,
8450828114,8450828201,0,819832169,,paving_stones,,footway,False,False,70.0621782013148,-0.18554946953898788,0.18554946953898788,-13.0,,,,,,,,,,,,,sidewalk
8450828114,7752766520,0,819832169,,paving_stones,,footway,False,True,108.0416792421551,0.0,0.0,0.0,,,,,,,,,,,,,sidewalk
8450828201,3897693166,0,386440363,,,,service,False,False,6.331502219427132,0.0,0.0,0.0,,,,,,,,,,,,,
8450828201,3897693167,0,386440363,,,,service,False,True,12.16806029178981,0.0,0.0,0.0,,,,,,,,,,,,,
8450828201,8450828114,0,819832169,,paving_stones,,footway,False,True,70.0621782013148,0.18554946953898788,0.18554946953898788,13.0,,,,,,,,,,,,,sidewalk
8450828201,7656099890,0,819832169,,paving_stones,,footway,False,False,501.5312301984045,0.0019938937792655554,0.0019938937792655554,1.0,,,,,,,,,,,,,sidewalk
8454098839,2298905784,0,220801028,,wood,,footway,False,False,11.283373366630975,0.0,0.0,0.0,,,,no,,,,,,,,,
8454098863,3050546705,0,300948023,,wood,,footway,False,False,327.20084218669257,-0.009168680557027038,0.009168680557027038,-3.0,,,,no,,boardwalk,,,,,,2,
8454098863,2298905780,0,407379560,,,,residential,False,True,100.70591919043416,0.03971961163907386,0.03971961163907386,4.0,Avenida Marginal (Norte),50,,,,,,,,,,,
8454098863,2298905781,0,910469229,,,,footway,False,True,113.86114390527513,-0.035130509520681905,0.035130509520681905,-4.0,,,,,,,,,,,,,
8514504765,1486919246,0,1362820034,,sett,CM 1061,tertiary,False,False,131.55942241487728,0.015202255857379257,0.015202255857379257,2.0,Rua da Estrada Velha,30,,,intermediate,,,,,,,,
8514504765,12617913450,0,1362820034,,sett,CM 1061,tertiary,False,True,164.97599041268202,0.16972166634647212,0.16972166634647212,28.0,Rua da Estrada Velha,30,,,intermediate,,,,,,,,
8514504956,6975637943,0,916721288,,,,service,False,False,45.326347406354564,-0.044124446694762974,0.044124446694762974,-2.0,,,,,,,driveway,,,,,,
9561185463,12228186220,0,220689116,,,,track,False,True,23.24942040955364,0.0,0.0,0.0,,,,,,,,,,,,,
9561185463,4223265029,0,1135697006,,sand,,track,False,False,48.5184983425545,0.0,0.0,0.0,,,,,,,,,,,,,
9561185463,2297813226,0,1459121043,,,,track,False,False,27.46872451744524,0.0,0.0,0.0,,,,,,,,,,,,,
9561185478,2297813180,0,220689116,,,,track,False,False,45.49611020546062,0.0,0.0,0.0,,,,,,,,,,,,,
9561185478,2297813173,0,220689116,,,,track,False,True,160.9360301270732,0.024854595933810765,0.024854595933810765,4.0,,,,,,,,,,,,,
9561185478,13092919540,0,1135539421,,,,track,False,True,50.46228341211639,0.07926712248299823,0.07926712248299823,4.0,,,,,,,,,,,,,
9646064636,2299038379,0,220922273,,asphalt,,residential,False,True,3.2734317480080586,0.0,0.0,0.0,,,roundabout,,,,,right,,,,,
9646064636,2299038368,0,1052078509,,,,residential,False,False,22.465059850201833,0.0,0.0,0.0,,,,,,,,,,,,,
9646064636,2299038384,0,220922273,,asphalt,,residential,False,False,12.997959463510284,0.0,0.0,0.0,,,roundabout,,,,,right,,,,,
10586725711,3050546713,0,300948023,,wood,,footway,False,True,467.49124651582315,-0.008556309941227129,0.008556309941227129,-4.0,,,,no,,boardwalk,,,,,,2,
10586725711,10586725712,0,422577932,,sand,,path,False,False,160.57432146244736,0.0,0.0,0.0,,,,,,,,,,,,,
10586725712,4223265034,0,"[1321456578, 422577932]",,sand,,"['track', 'path']",False,False,175.1453161278712,0.02283817853901188,0.02283817853901188,4.0,,,,,,,,,,,,,
10586725712,10586725711,0,422577932,,sand,,path,False,True,160.57432146244733,0.0,0.0,0.0,,,,,,,,,,,,,
10586725712,12228186206,0,1135697005,,sand,,path,False,False,61.60553830673567,0.06492922730556935,0.06492922730556935,4.0,,,,,,,,,,,,,
11821884998,1486919343,0,1273063430,,,,service,False,False,20.97146575678268,0.0,0.0,0.0,,,,,,,,,,,,,
12228186206,4223265034,0,1135697005,,sand,,path,False,False,90.33881621274789,0.0,0.0,0.0,,,,,,,,,,,,,
12228186206,10586725712,0,1135697005,,sand,,path,False,True,61.60553830673567,-0.06492922730556935,0.06492922730556935,-4.0,,,,,,,,,,,,,
12228186206,12228186220,0,1321456577,,sand,,path,False,False,122.08162982673315,0.0,0.0,0.0,,,,,,,,,,,,,
12228186220,9561185463,0,220689116,,,,track,False,False,23.249420409553636,0.0,0.0,0.0,,,,,,,,,,,,,
12228186220,4223265019,0,220689116,,,,track,False,True,30.200835041127952,0.0,0.0,0.0,,,,,,,,,,,,,
12228186220,12228186206,0,1321456577,,sand,,path,False,True,122.08162982673316,0.0,0.0,0.0,,,,,,,,,,,,,
12617913450,13658425879,0,1362820038,,sett,CM 1061,tertiary,False,True,31.73673797071068,0.0,0.0,0.0,Rua da Estrada Velha,,,,intermediate,,,,,,,,
12617913450,8514504765,0,1362820034,,sett,CM 1061,tertiary,False,False,164.975990412682,-0.16972166634647215,0.16972166634647215,-28.0,Rua da Estrada Velha,30,,,intermediate,,,,,,,,
12617913450,13658425890,0,1490170764,,,,service,False,False,77.13510649394414,0.0,0.0,0.0,,,,,,,,,,,,,
13041426256,13041426258,0,1419184405,,,,service,False,False,21.725852285940494,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426258,13041426269,0,1419184405,,,,service,False,False,29.852522100822622,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426258,13041426256,0,1419184405,,,,service,False,True,21.725852285940494,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426258,13041426259,0,1419184406,,,,service,False,False,18.661314841504296,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426259,13041426258,0,1419184406,,,,service,False,True,18.661314841504296,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426259,1487705525,0,135457918,,,,tertiary,False,True,28.79314441948678,0.0,0.0,0.0,Rua Nova da Gândara,,,no,,,,,,,,,
13041426260,13041426264,0,14201562,2,asphalt,EN 13,primary,False,False,12.341448489558113,0.0,0.0,0.0,,,,,,,,,,,,,
13041426260,7762651287,0,14201562,2,asphalt,EN 13,primary,False,True,78.00822707553496,0.0,0.0,0.0,,,,,,,,,,,,,
13041426260,13041426263,0,1419184407,,,,service,False,True,28.48601615990054,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426263,13041426272,0,1419184409,,,,service,False,False,32.986995352789286,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426263,13041426260,0,1419184407,,,,service,False,False,28.486016159900537,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426263,13041426264,0,1419184408,,,,service,False,True,22.054787824772717,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426264,914327211,0,14201562,2,asphalt,EN 13,primary,False,False,13.189587021454757,0.0,0.0,0.0,,,,,,,,,,,,,
13041426264,13041426260,0,14201562,2,asphalt,EN 13,primary,False,True,12.341448489558113,0.0,0.0,0.0,,,,,,,,,,,,,
13041426264,13041426263,0,1419184408,,,,service,False,False,22.054787824772717,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426269,13041426270,0,1419184405,,,,service,False,False,12.463326408734375,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426269,13041426258,0,1419184405,,,,service,False,True,29.852522100822622,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426269,13041426271,0,1419184409,,,,service,False,True,49.394250654649824,0.16196216956369403,0.16196216956369403,8.0,,,,,,,parking_aisle,,,,,,
13041426270,13041426269,0,1419184405,,,,service,False,True,12.463326408734375,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426270,13041426271,0,1419184410,,,,service,False,False,38.89691329098465,0.2056718470217071,0.2056718470217071,8.0,,,,,,,parking_aisle,,,,,,
13041426270,13041426272,0,"[1419184411, 1419184405]",,,,service,False,False,55.7498069064054,0.14349825486266996,0.14349825486266996,8.0,,,,,,,parking_aisle,,,,,,
13041426271,13041426270,0,1419184410,,,,service,False,True,38.89691329098465,-0.2056718470217071,0.2056718470217071,-8.0,,,,,,,parking_aisle,,,,,,
13041426271,13041426269,0,1419184409,,,,service,False,False,49.394250654649824,-0.16196216956369403,0.16196216956369403,-8.0,,,,,,,parking_aisle,,,,,,
13041426271,13041426272,0,1419184409,,,,service,False,True,19.489778127066977,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426272,13041426263,0,1419184409,,,,service,False,True,32.986995352789286,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426272,13041426271,0,1419184409,,,,service,False,False,19.489778127066977,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13041426272,13041426270,0,"[1419184411, 1419184405]",,,,service,False,True,55.7498069064054,-0.14349825486266996,0.14349825486266996,-8.0,,,,,,,parking_aisle,,,,,,
13092919540,9561185478,0,1135539421,,,,track,False,False,50.46228341211639,-0.07926712248299823,0.07926712248299823,-4.0,,,,,,,,,,,,,
13092919540,2297813173,0,1135539421,,,,track,False,True,115.273343744151,0.0,0.0,0.0,,,,,,,,,,,,,
13092919540,13092919553,0,1424450620,,,,track,False,False,194.98695001423064,-0.03589983842246428,0.03589983842246428,-7.0,,,,,,,,,,,,,
13092919553,13092919554,0,1424450620,,,,track,False,False,27.298283068360657,0.0,0.0,0.0,,,,,,,,,,,,,
13092919553,13092919540,0,1424450620,,,,track,False,True,194.98695001423062,0.03589983842246429,0.03589983842246429,7.0,,,,,,,,,,,,,
13092919553,13092919564,0,1424450622,,,,track,False,True,29.40253084987647,0.0,0.0,0.0,,,,,,,,,,,,,
13092919554,13092919555,0,1424450620,,,,track,False,False,6.625690386911603,0.0,0.0,0.0,,,,,,,,,,,,,
13092919554,13092919553,0,1424450620,,,,track,False,True,27.298283068360657,0.0,0.0,0.0,,,,,,,,,,,,,
13092919554,13092919564,0,1424450621,,,,track,False,True,20.158270082394818,0.0,0.0,0.0,,,,,,,,,,,,,
13092919555,13092919554,0,1424450620,,,,track,False,True,6.625690386911603,0.0,0.0,0.0,,,,,,,,,,,,,
13092919555,4223264857,0,422577935,,sand,,track,False,False,86.23029216339742,0.03479055822187535,0.03479055822187535,3.0,,,,,,,,,,,,,
13092919555,3050546705,0,422577935,,sand,,track,False,True,124.66432797788664,0.0,0.0,0.0,,,,,,,,,,,,,
13092919564,13092919554,0,1424450621,,,,track,False,False,20.158270082394818,0.0,0.0,0.0,,,,,,,,,,,,,
13092919564,4223264993,0,1424450621,,,,track,False,True,123.77948038237865,0.0,0.0,0.0,,,,,,,,,,,,,
13092919564,13092919553,0,1424450622,,,,track,False,False,29.40253084987647,0.0,0.0,0.0,,,,,,,,,,,,,
13092926521,1460476864,0,1424450736,,,,track,False,True,263.0161599414973,-0.007604095506697613,0.007604095506697613,-2.0,,,,,,,,,,,,,
13299598621,1460394655,0,132749772,2,sett,EM 531-2,secondary,False,False,202.48992092002695,0.019754069643692505,0.019754069643692505,4.0,Rua da Praia,50,,yes,,,,,,,,,
13299598621,1460394640,0,132749772,2,sett,EM 531-2,secondary,False,True,182.81594164989454,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
13299598621,13299598628,0,1450023747,,,,track,False,False,169.32043944283868,-0.01771788456179136,0.01771788456179136,-3.0,,,,,,,,,,,,,
13299598628,13299598621,0,1450023747,,,,track,False,True,169.32043944283865,0.017717884561791363,0.017717884561791363,3.0,,,,,,,,,,,,,
13300045616,1460476179,0,1450078266,,,,track,False,True,124.69496834977383,0.0,0.0,0.0,,,,,,,,,,,,,
13300045621,1460476179,0,"[132756410, 1450078267]",,,,"['residential', 'track']",False,True,141.3836953942744,0.049510659489265814,0.049510659489265814,7.0,,,,,,,,,,,,,
13311375773,1486919245,0,"[1451396088, 1451396087]",,,,"['service', 'track']",False,True,110.91822058305829,0.0,0.0,0.0,,,,,,,driveway,,,,,,
13319159116,1486919212,0,135383435,,,,unclassified,False,True,46.396457355604134,0.0,0.0,0.0,Rua 25 de Abril,,,,,,,,,,,,
13319159116,1486919210,0,135383435,,,,unclassified,False,False,46.79478222103471,0.0,0.0,0.0,Rua 25 de Abril,,,,,,,,,,,,
13319159116,13319159129,0,"[1452329067, 1452328987, 1452328988, 1452329066]",,,,"['unclassified', 'track']",False,False,216.6530653956025,0.01846269745916639,0.01846269745916639,4.0,,,,,,yes,,,,,,,
13319159129,1460476378,0,132756408,,,,residential,False,False,27.45685968748483,0.0,0.0,0.0,Travessa de Passos,,,,,,,,,,,,
13319159129,13319670850,0,132756408,,,,residential,False,True,50.84695783993731,0.0,0.0,0.0,Travessa de Passos,,,,,,,,,,,,
13319159129,13319159116,0,"[1452328987, 1452329066, 1452329067, 1452328988]",,,,"['unclassified', 'track']",False,True,216.6530653956025,-0.01846269745916639,0.01846269745916639,-4.0,,,,,,yes,,,,,,,
13319159137,1460477119,0,135383673,,,,residential,False,False,55.33815717545005,0.0,0.0,0.0,Rua do Carvalhal,,,,,,,,,,,,
13319159137,1460477241,0,135383673,,,,residential,False,True,152.14790027649846,0.01971765627095805,0.01971765627095805,3.0,Rua do Carvalhal,,,,,,,,,,,,
13319159137,1460477127,0,1452328989,,,,service,False,True,111.59544297865799,-0.10753127260129192,0.10753127260129192,-12.0,,,,,,,,,,,,,
13319159211,13319159268,0,343510661,,sett,EM 531,secondary,False,False,109.57832808186745,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
13319159211,1460476990,0,343510661,,sett,EM 531,secondary,False,True,79.47477567638482,0.08807826056035015,0.08807826056035015,7.0,Rua da Estação,50,,,,,,,,,,,
13319159211,13319159215,0,1452328991,,,,unclassified,False,False,44.723090542034015,-0.022359814312477515,0.022359814312477515,-1.0,Rua dos Moinhos,,,,,,,,,,,,
13319159215,13319159211,0,1452328991,,,,unclassified,False,True,44.723090542034015,0.022359814312477515,0.022359814312477515,1.0,Rua dos Moinhos,,,,,,,,,,,,
13319159268,13633865050,0,343510661,,sett,EM 531,secondary,False,False,41.333654663585,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
13319159268,13319159211,0,343510661,,sett,EM 531,secondary,False,True,109.57832808186745,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
13319159268,13319159271,0,1452329001,,,,track,False,False,52.29164274140652,0.0,0.0,0.0,,,,,,,,,,,,,
13319159271,13319159268,0,1452329001,,,,track,False,True,52.29164274140652,0.0,0.0,0.0,,,,,,,,,,,,,
13319159461,1460394651,0,132756358,,,,residential,False,True,34.14397815522403,0.0,0.0,0.0,Rua da Agra de Cima,,,,,,,,,,,,
13319159461,13319159472,0,"[1452329042, 132756358]",,,,"['residential', 'track']",False,False,137.34319849487179,0.0,0.0,0.0,Rua da Agra de Cima,,,,,,,,,,,,
13319159461,13319159466,0,1452329041,,,,track,False,False,175.68541631286652,0.0,0.0,0.0,,,,,,,,,,,,,
13319159466,13319159461,0,1452329041,,,,track,False,True,175.68541631286652,0.0,0.0,0.0,,,,,,,,,,,,,
13319159471,13319159472,0,1452329042,,,,track,False,True,43.95670950325914,0.0,0.0,0.0,,,,,,,,,,,,,
13319159472,13319159473,0,1452329043,,,,track,False,False,27.08820137428505,0.0,0.0,0.0,,,,,,,,,,,,,
13319159472,13319159471,0,1452329042,,,,track,False,False,43.95670950325915,0.0,0.0,0.0,,,,,,,,,,,,,
13319159472,13319159461,0,"[1452329042, 132756358]",,,,"['residential', 'track']",False,True,137.34319849487179,0.0,0.0,0.0,Rua da Agra de Cima,,,,,,,,,,,,
13319159473,13319159472,0,1452329043,,,,track,False,True,27.08820137428505,0.0,0.0,0.0,,,,,,,,,,,,,
13319159495,1486919212,0,343510661,,sett,EM 531,secondary,False,True,4.420859443723545,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
13319159495,1460476990,0,343510661,,sett,EM 531,secondary,False,False,38.55754156354738,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
