u,v,key,osmid,highway,oneway,reversed,length,grade,grade_abs,elevation_change,service,junction,incline,smoothness
3465526396,3465451508,0,339351402,footway,False,True,35.26293326332852,0.0,0.0,0.0,,,,
3465526396,3465526397,0,339364957,footway,False,False,8.353186090482954,0.0,0.0,0.0,,,,
3465526397,3465526396,0,339364957,footway,False,True,8.353186090482954,0.0,0.0,0.0,,,,
3465526398,6601940171,0,339364958,footway,False,False,15.492890662275089,0.0,0.0,0.0,,,,
3465526399,6601940171,0,339364958,footway,False,True,7.8251072149770815,0.0,0.0,0.0,,,,
3465526400,11584926725,0,339364959,footway,False,False,15.619539833876429,0.0,0.0,0.0,,,,
3465526401,11584926725,0,339364959,footway,False,True,7.3912992805364555,0.0,0.0,0.0,,,,
3465526407,3465526409,0,339364962,footway,False,False,13.324556908658945,0.0,0.0,0.0,,,,
3465526409,6601940166,0,339364962,footway,False,False,26.53164989865674,0.0,0.0,0.0,,,,
3465526409,3465526407,0,339364962,footway,False,True,13.324556908658945,0.0,0.0,0.0,,,,
3465526409,6601940167,0,339364963,footway,False,False,44.54940464573876,0.0,0.0,0.0,,,,
3465526412,3465416749,0,339364964,path,False,True,43.310046212230226,0.253982642874524,0.253982642874524,11.0,,,,
3465526419,3465416748,0,339351410,footway,False,False,32.368104228004015,0.0,0.0,0.0,,,,
3465526419,3465416747,0,339351410,footway,False,True,64.49438364913168,0.0,0.0,0.0,,,,
3465526419,3465526420,0,339364966,path,False,False,45.99334425393986,0.0,0.0,0.0,,,,
3465526420,3465526419,0,339364966,path,False,True,45.99334425393986,0.0,0.0,0.0,,,,
3465529568,3465416746,0,217273070,footway,False,False,103.4658732124762,0.0,0.0,0.0,,,,
3465529568,2265527528,0,217273070,footway,False,True,72.03854034087122,-0.05552583354788758,0.05552583354788758,-4.0,,,,
3465529568,2355658532,0,"[1246135536, 339366981, 339366982, 1246135535]","['steps', 'footway']",False,"[False, True]",83.60386190418232,-0.04784467976592237,0.04784467976592237,-4.0,,,down,
3465529570,2355658532,0,339366982,footway,False,True,7.401477223925772,-1.2159734776872508,1.2159734776872508,-9.0,,,,
3465529571,1841498508,0,179741843,unclassified,False,False,3.8241650868198844,0.0,0.0,0.0,,,,
3465529571,1841498507,0,179741843,unclassified,False,True,18.59040499957661,0.0,0.0,0.0,,,,
3465529571,3465529572,0,339366983,service,False,False,58.54199148426931,0.0,0.0,0.0,,,,
3465529572,3465529571,0,339366983,service,False,True,58.54199148426931,0.0,0.0,0.0,,,,
3465548801,3465378544,0,339366987,steps,False,True,23.09184808888903,0.0,0.0,0.0,,,,
3465548803,2355658533,0,339366988,footway,False,True,6.4394196280863,0.0,0.0,0.0,,,,
3465548804,3465548805,0,339366989,footway,False,False,24.256833611611167,0.0,0.0,0.0,,,,
3465548805,3465548804,0,339366989,footway,False,True,24.256833611611167,0.0,0.0,0.0,,,,
3465548806,3465548807,0,339366990,footway,False,False,17.028137062477285,1.057073943788266,1.057073943788266,18.0,,,,
3465548807,3465548806,0,339366990,footway,False,True,17.028137062477285,-1.057073943788266,1.057073943788266,-18.0,,,,
3465548807,2355658535,0,1246129910,steps,False,False,32.56928813822796,-0.5526678975483236,0.5526678975483236,-18.0,,,down,
3465548807,3465548838,0,226832137,footway,False,True,31.345432180534445,0.0,0.0,0.0,,,,
3465548809,3465548838,0,226832137,footway,False,False,18.002848041919258,0.0,0.0,0.0,,,,
3465548809,3465548840,0,339366999,footway,False,False,4.833369001204886,0.0,0.0,0.0,,,,
3465548809,3465416752,0,226832137,footway,False,True,28.738615271245333,-0.2087783264214317,0.2087783264214317,-6.0,,,,
3465548809,11584926719,0,"[1246135531, 1246135532, 339366991]","['steps', 'footway']",False,"[False, True]",95.20702316265519,-0.17855825584375823,0.17855825584375823,-17.0,,,down,
3465548810,3465548811,0,339366992,footway,False,False,14.573979751980861,0.0,0.0,0.0,,,,
3465548811,3465548812,0,226832137,footway,False,False,6.047392646790489,0.0,0.0,0.0,,,,
3465548811,11584926721,0,226832137,footway,False,True,46.10442253970256,0.0,0.0,0.0,,,,
3465548811,3465548810,0,339366992,footway,False,True,14.573979751980861,0.0,0.0,0.0,,,,
3465548812,3465548815,0,226832137,footway,False,False,29.06529714163549,0.0,0.0,0.0,,,,
3465548812,3465548811,0,226832137,footway,False,True,6.047392646790489,0.0,0.0,0.0,,,,
3465548812,3465548813,0,339366993,footway,False,False,5.631966480192672,0.0,0.0,0.0,,,,
3465548813,3465548812,0,339366993,footway,False,True,5.631966480192672,0.0,0.0,0.0,,,,
3465548814,3465548815,0,339366994,footway,False,False,14.371099787301226,0.0,0.0,0.0,,,,
3465548815,3465548831,0,226832137,footway,False,False,16.671999862210647,0.0,0.0,0.0,,,,
3465548815,3465548812,0,226832137,footway,False,True,29.06529714163549,0.0,0.0,0.0,,,,
3465548815,3465548814,0,339366994,footway,False,True,14.371099787301226,0.0,0.0,0.0,,,,
3465548831,3465548815,0,226832137,footway,False,True,16.671999862210647,0.0,0.0,0.0,,,,
3465548831,3465548832,0,339366996,footway,False,False,4.343831764965162,0.0,0.0,0.0,,,,
3465548831,3465416750,0,226832137,footway,False,False,35.77447147378184,0.0,0.0,0.0,,,,
3465548831,11584926726,0,"[1246135528, 339366996, 339364960, 1246135527]","['steps', 'footway']",False,"[False, True]",95.19361594427029,-0.11555396746815237,0.11555396746815237,-11.0,,,down,
3465548832,3465548831,0,339366996,footway,False,True,4.343831764965162,0.0,0.0,0.0,,,,
3465548838,3465548809,0,226832137,footway,False,True,18.002848041919258,0.0,0.0,0.0,,,,
3465548838,3465548839,0,339366998,footway,False,False,4.188070158415592,0.0,0.0,0.0,,,,
3465548838,3465548807,0,226832137,footway,False,False,31.345432180534445,0.0,0.0,0.0,,,,
3465548839,3465548838,0,339366998,footway,False,True,4.188070158415592,0.0,0.0,0.0,,,,
3465548840,3465548809,0,339366999,footway,False,True,4.833369001204886,0.0,0.0,0.0,,,,
3465548841,3465548842,0,339367000,footway,False,False,2.3384955030426866,0.0,0.0,0.0,,,,
3465548842,3465548843,0,339367000,footway,False,False,11.822079535835472,-0.5075249224819207,0.5075249224819207,-6.0,,,,
3465548842,3465548841,0,339367000,footway,False,True,2.3384955030426866,0.0,0.0,0.0,,,,
3465548842,13058788589,0,339368851,footway,False,False,44.36696988992695,0.0,0.0,0.0,,,,
3465548843,3465548866,0,339351413,footway,False,False,29.827677048011793,0.20115545673711585,0.20115545673711585,6.0,,,,
3465548843,3465548845,0,339351413,footway,False,True,25.431076988698585,0.0,0.0,0.0,,,,
3465548843,3465548842,0,339367000,footway,False,True,11.822079535835472,0.5075249224819207,0.5075249224819207,6.0,,,,
3465548843,3465548850,0,339367003,footway,False,False,19.20845040903496,0.0,0.0,0.0,,,,
3465548844,3465548845,0,339367001,footway,False,False,9.62281285668182,-0.6235183089769601,0.6235183089769601,-6.0,,,,
3465548845,3465548843,0,339351413,footway,False,False,25.431076988698585,0.0,0.0,0.0,,,,
3465548845,3465548846,0,339367001,footway,False,False,3.3746871209982805,0.0,0.0,0.0,,,,
3465548845,3465548844,0,339367001,footway,False,True,9.62281285668182,0.6235183089769601,0.6235183089769601,6.0,,,,
3465548845,3465416752,0,"[339351411, 339351412, 339351413]","['steps', 'footway']",False,True,25.98328499462444,0.0,0.0,0.0,,,,
3465548846,3465548845,0,339367001,footway,False,True,3.3746871209982805,0.0,0.0,0.0,,,,
3465548847,3465416750,0,339367002,footway,False,True,9.093051082036737,0.0,0.0,0.0,,,,
3465548850,3465548843,0,339367003,footway,False,True,19.20845040903496,0.0,0.0,0.0,,,,
3465548851,3465548866,0,339367012,footway,False,False,6.214845871444874,0.9654302172750545,0.9654302172750545,6.0,,,,
3465548851,11633776771,0,339367012,footway,False,True,26.111098431696913,0.0,0.0,0.0,,,,
3465548851,11633776771,1,"[339367004, 339367005]",footway,False,"[False, True]",58.094261076898114,0.0,0.0,0.0,,,,
3465548855,2355658529,0,217273070,footway,False,True,3.680343559161478,0.0,0.0,0.0,,,,
3465548855,3465548856,0,339367007,path,False,False,11.70253006767616,0.0,0.0,0.0,,,,
3465548855,1901802883,0,"[179741833, 217273070]","['service', 'footway']",False,"[False, True]",107.95437112414659,0.0,0.0,0.0,parking_aisle,,,
3465548856,3465548855,0,339367007,path,False,True,11.70253006767616,0.0,0.0,0.0,,,,
3465548857,3465548860,0,213324896,residential,False,True,59.01386146541023,0.0,0.0,0.0,,,,
3465548857,3465548858,0,339367008,footway,False,False,11.868080898609625,0.0,0.0,0.0,,,,
3465548857,11584926721,0,1246129908,footway,False,False,4.72641736607188,0.0,0.0,0.0,,,,
3465548857,2230475387,0,213324896,residential,False,False,22.73140309467864,0.0,0.0,0.0,,,,
3465548858,3465548861,0,339367008,footway,False,False,56.08513470916768,0.0,0.0,0.0,,,,
3465548858,3465548857,0,339367008,footway,False,True,11.868080898609625,0.0,0.0,0.0,,,,
3465548858,3465548870,0,339367011,steps,False,False,23.625408878844986,0.0,0.0,0.0,,,,
3465548859,3465548861,0,339367008,footway,False,True,53.40084900019524,0.1685366462987713,0.1685366462987713,9.0,,,,
3465548860,3465548857,0,213324896,residential,False,False,59.01386146541023,0.0,0.0,0.0,,,,
3465548860,2230475369,0,213324896,residential,False,True,59.874504372902045,-0.15031439665784044,0.15031439665784044,-9.0,,,,
3465548860,3465548861,0,339367009,steps,False,False,12.375914028899174,0.0,0.0,0.0,,,,
3465548860,2355658531,0,1246109259,footway,False,False,43.09196195406835,0.0,0.0,0.0,,,,
3465548861,3465548859,0,339367008,footway,False,False,53.40084900019524,-0.1685366462987713,0.1685366462987713,-9.0,,,,
3465548861,3465548858,0,339367008,footway,False,True,56.08513470916768,0.0,0.0,0.0,,,,
3465548861,3465548860,0,339367009,steps,False,True,12.375914028899174,0.0,0.0,0.0,,,,
3465548861,3465548875,0,339367010,footway,False,False,97.71715634044487,0.0,0.0,0.0,,,,
3465548863,3465548875,0,339367010,footway,False,True,22.994163493914538,0.0,0.0,0.0,,,,
3465548863,3465548870,0,339367011,steps,False,True,22.272535125613917,0.0,0.0,0.0,,,,
3465548863,3465548865,0,339367012,footway,False,False,30.38263838415377,0.0,0.0,0.0,,,,
3465548863,3465548869,0,339367013,path,False,False,56.56649321238882,0.0,0.0,0.0,,,,
3465548865,3465548869,0,339367012,footway,False,False,46.64159175982886,0.0,0.0,0.0,,,,
3465548865,3465548863,0,339367012,footway,False,True,30.38263838415377,0.0,0.0,0.0,,,,
3465548865,3465548879,0,339367015,footway,False,False,63.0211038039196,0.0,0.0,0.0,,,,
3465548866,3465556056,0,339351413,footway,False,False,19.80402968134644,0.0,0.0,0.0,,,,
3465548866,3465548843,0,339351413,footway,False,True,29.827677048011793,-0.20115545673711585,0.20115545673711585,-6.0,,,,
3465548866,3465548851,0,339367012,footway,False,True,6.214845871444874,-0.9654302172750545,0.9654302172750545,-6.0,,,,
3465548866,13058788589,0,1421046470,path,False,False,39.10355107579463,0.0,0.0,0.0,,,,
3465548869,3465548883,0,339367012,footway,False,False,15.205841203829666,0.0,0.0,0.0,,,,
3465548869,3465548865,0,339367012,footway,False,True,46.64159175982886,0.0,0.0,0.0,,,,
3465548869,3465548863,0,339367013,path,False,True,56.56649321238882,0.0,0.0,0.0,,,,
3465548870,3465548863,0,339367011,steps,False,False,22.272535125613917,0.0,0.0,0.0,,,,
3465548870,3465548858,0,339367011,steps,False,True,23.625408878844986,0.0,0.0,0.0,,,,
3465548870,3465548875,0,339367014,path,False,False,17.21235244057593,0.0,0.0,0.0,,,,
3465548875,3465548863,0,339367010,footway,False,False,22.994163493914538,0.0,0.0,0.0,,,,
3465548875,3465548861,0,339367010,footway,False,True,97.71715634044487,0.0,0.0,0.0,,,,
3465548875,3465548870,0,339367014,path,False,True,17.21235244057593,0.0,0.0,0.0,,,,
3465548878,3465548879,0,339367015,footway,False,True,80.63916741021539,0.08680645181256222,0.08680645181256222,7.0,,,,
3465548878,1841498444,0,179741843,unclassified,False,False,53.08306926151571,-0.03767679653463378,0.03767679653463378,-2.0,,,,
3465548878,13713066418,0,179741843,unclassified,False,True,93.08839194031394,0.13965221365447253,0.13965221365447253,13.0,,,,
3465548879,3465548878,0,339367015,footway,False,False,80.63916741021539,-0.08680645181256222,0.08680645181256222,-7.0,,,,
3465548879,3465548886,0,339367016,footway,False,False,32.71143791248318,0.18342208055948253,0.18342208055948253,6.0,,,,
3465548879,3465548865,0,339367015,footway,False,True,63.0211038039196,0.0,0.0,0.0,,,,
3465548882,13713029131,0,179741843,unclassified,False,True,10.063826351742193,0.0,0.0,0.0,,,,
3465548882,13713066418,0,179741843,unclassified,False,False,35.48975567166404,0.0,0.0,0.0,,,,
3465548882,3465548886,0,339367016,footway,False,True,60.50577946828659,0.0,0.0,0.0,,,,
3465548883,11633776771,0,339367012,footway,False,False,23.332633106445318,0.0,0.0,0.0,,,,
3465548883,3465548869,0,339367012,footway,False,True,15.205841203829666,0.0,0.0,0.0,,,,
3465548883,11633776769,0,339367017,footway,False,False,27.372006017445525,0.0,0.0,0.0,,,,
3465548884,3465548889,0,339367017,footway,False,True,15.964033358673932,-0.3758448673461301,0.3758448673461301,-6.0,,,,
3465548884,3465556078,0,339367019,footway,False,False,65.70034277155075,0.0,0.0,0.0,,,,
3465548884,11584926722,0,339367019,footway,False,True,5.381687214399064,0.0,0.0,0.0,,,,
3465548885,3465416756,0,339351413,footway,False,False,28.008351980067,0.0,0.0,0.0,,,,
3465548885,3465556056,0,339351413,footway,False,True,10.841614148128041,0.0,0.0,0.0,,,,
3465548885,11633776770,0,339367018,footway,False,False,49.25720421277724,-0.12180959305123554,0.12180959305123554,-6.0,,,,
3465548886,3465548879,0,339367016,footway,False,True,32.71143791248318,-0.18342208055948253,0.18342208055948253,-6.0,,,,
3465548886,11633776770,0,339367018,footway,False,True,123.13779202414482,-0.04872590210829444,0.04872590210829444,-6.0,,,,
3465548886,3465548882,0,339367016,footway,False,False,60.50577946828659,0.0,0.0,0.0,,,,
3465548889,3465548884,0,339367017,footway,False,False,15.964033358673932,0.3758448673461301,0.3758448673461301,6.0,,,,
3465548889,11633776770,0,339367017,footway,False,True,16.19755826327159,0.0,0.0,0.0,,,,
3465548889,13713029132,0,"[1497261320, 339367020]","['service', 'footway']",False,False,141.4115042149793,0.042429362683806586,0.042429362683806586,6.0,parking_aisle,,,
3465548903,3465556078,0,339368862,footway,False,True,17.0212344157001,0.0,0.0,0.0,,,,
3465548920,13713029131,0,179741843,unclassified,False,False,8.67289000376748,0.0,0.0,0.0,,,,
3465548920,13713029130,0,1246109262,footway,False,False,23.967557038674393,0.0,0.0,0.0,,,,
3465548920,3465616487,0,179741843,unclassified,False,True,32.18630993888809,0.0,0.0,0.0,,,,
3465556040,3465561404,0,179741843,unclassified,False,False,21.805603319006337,0.2751586329542298,0.2751586329542298,6.0,,,,
3465556040,3465616394,0,339368846,footway,False,False,35.26103275441474,0.0,0.0,0.0,,,,
3465556040,3465556072,0,179741843,unclassified,False,True,31.749756993293243,0.0,0.0,0.0,,,,
3465556043,3465556072,0,179741843,unclassified,False,False,14.037446062720127,0.0,0.0,0.0,,,,
3465556043,3465556051,0,179741843,unclassified,False,True,10.34978397384991,0.0,0.0,0.0,,,,
3465556043,3465614091,0,339368846,footway,False,True,45.66371142972679,0.0,0.0,0.0,,,,
3465556044,3465616397,0,339368846,footway,False,False,33.86570167347453,0.11811360173685752,0.11811360173685752,4.0,,,,
3465556044,3465614086,0,339368846,footway,False,True,46.690404920276706,0.0,0.0,0.0,,,,
3465556044,3465616395,0,339368847,footway,False,False,29.96025075063356,0.0,0.0,0.0,,,,
3465556045,3465614088,0,339368846,footway,False,False,51.749433702251764,0.0,0.0,0.0,,,,
3465556045,3465616394,0,339368846,footway,False,True,42.61147955271761,0.0938714177960266,0.0938714177960266,4.0,,,,
3465556045,3465614090,0,339368847,footway,False,True,10.952206579770984,0.0,0.0,0.0,,,,
3465556045,2230475467,0,"[339374528, 213324867]","['steps', 'track']",False,True,532.7955552181843,0.050676098431307805,0.050676098431307805,27.0,,,,
3465556046,3465614091,0,339368846,footway,False,False,4.017152642438145,0.0,0.0,0.0,,,,
3465556046,3465616397,0,339368846,footway,False,True,6.645950382653199,0.0,0.0,0.0,,,,
3465556046,3465556047,0,339368848,footway,False,False,84.78259576682754,0.0,0.0,0.0,,,,
3465556047,3465585317,0,179741843,unclassified,False,True,24.609477882267974,0.0,0.0,0.0,,,,
3465556047,3465556046,0,339368848,footway,False,True,84.78259576682754,0.0,0.0,0.0,,,,
3465556047,3465556051,0,179741843,unclassified,False,False,46.124308158909,0.0,0.0,0.0,,,,
3465556048,1841498523,0,339368849,path,False,True,13.64297663899005,0.0,0.0,0.0,,,,
3465556048,3465585317,0,339370481,footway,False,False,10.486900305383388,0.0,0.0,0.0,,,,
3465556048,3465556050,0,339368849,path,False,False,65.64814823199991,0.0,0.0,0.0,,,,
3465556048,3465585315,0,"[339370480, 339370481]","['steps', 'footway']",False,True,76.39811383684349,0.0,0.0,0.0,,,,
3465556050,3465556051,0,339368850,footway,False,True,21.342227389728397,0.0,0.0,0.0,,,,
3465556050,3465556070,0,339368857,footway,False,False,18.262475382928432,0.0,0.0,0.0,,,,
3465556050,3465556048,0,339368849,path,False,True,65.64814823199991,0.0,0.0,0.0,,,,
3465556050,3465556055,0,339368850,footway,False,False,56.795934985642994,0.0,0.0,0.0,,,,
3465556051,3465556043,0,179741843,unclassified,False,False,10.34978397384991,0.0,0.0,0.0,,,,
3465556051,3465556050,0,339368850,footway,False,False,21.342227389728397,0.0,0.0,0.0,,,,
3465556051,3465556047,0,179741843,unclassified,False,True,46.124308158909,0.0,0.0,0.0,,,,
3465556055,3465585315,0,339368851,footway,False,True,32.78245442433443,0.0,0.0,0.0,,,,
3465556055,3465556057,0,"[339368850, 339368853, 339368854]","['steps', 'footway']",False,False,40.20628426818104,0.14923040288874337,0.14923040288874337,6.0,,,,
3465556055,3465556050,0,339368850,footway,False,True,56.795934985642994,0.0,0.0,0.0,,,,
3465556056,3465548885,0,339351413,footway,False,False,10.841614148128041,0.0,0.0,0.0,,,,
3465556056,3465548866,0,339351413,footway,False,True,19.80402968134644,0.0,0.0,0.0,,,,
3465556056,3465585313,0,663024576,footway,False,False,41.85469589370684,0.0,0.0,0.0,,,,
3465556057,3465556061,0,663024576,footway,False,False,26.958694788898843,0.0,0.0,0.0,,,,
3465556057,3465585313,0,663024576,footway,False,True,32.06453280919674,-0.18712263907612842,0.18712263907612842,-6.0,,,,
3465556057,3465556055,0,"[339368850, 339368853, 339368854]","['steps', 'footway']",False,True,40.20628426818104,-0.14923040288874337,0.14923040288874337,-6.0,,,,
3465556057,3465556066,0,339368855,footway,False,False,51.027584046039195,0.0,0.0,0.0,,,,
3465556058,3465585338,0,339368852,footway,False,False,42.356039768710396,0.0,0.0,0.0,,,,
3465556058,3465585340,0,663024576,footway,False,True,34.94664816176113,0.0,0.0,0.0,,,,
3465556058,3465585328,0,"[339368864, 339368865, 339368863]","['steps', 'footway']",False,False,39.16882516718938,0.0,0.0,0.0,,,,
3465556058,11584950719,0,"[339368872, 339368873]","['steps', 'footway']",False,False,30.704006588955444,0.0,0.0,0.0,,,,
3465556059,3465561408,0,339368852,footway,False,False,2.9884655106447595,0.0,0.0,0.0,,,,
3465556059,3465585338,0,339368852,footway,False,True,11.350023800615588,0.0,0.0,0.0,,,,
3465556059,3465594465,0,339368871,steps,False,True,3.4188375002170344,0.0,0.0,0.0,,,,
3465556060,3465556066,0,339368852,footway,False,False,11.074694904576196,0.0,0.0,0.0,,,,
3465556060,3465585336,0,339368852,footway,False,True,6.488715575782901,0.0,0.0,0.0,,,,
3465556060,3465556067,0,339368856,footway,False,False,5.53517841379018,0.0,0.0,0.0,,,,
3465556061,3503433973,0,339368852,footway,False,False,52.83746773773145,0.0,0.0,0.0,,,,
3465556061,3465556066,0,339368852,footway,False,True,42.07748893981232,0.0,0.0,0.0,,,,
3465556061,3465585340,0,663024576,footway,False,False,7.313742596178424,0.0,0.0,0.0,,,,
3465556061,3465556057,0,663024576,footway,False,True,26.958694788898843,0.0,0.0,0.0,,,,
3465556062,3503433974,0,339368852,footway,False,False,5.297604850136009,0.0,0.0,0.0,,,,
3465556062,3503433973,0,339368852,footway,False,True,3.5259647804013894,0.0,0.0,0.0,,,,
3465556062,3465561424,0,339370489,path,False,True,14.510629227074073,0.0,0.0,0.0,,,,
3465556062,3465561423,0,339368861,footway,False,False,13.951426629732403,0.0,0.0,0.0,,,,
3465556062,3465556076,0,339368861,footway,False,True,18.55728532866128,-0.32332315280690027,0.32332315280690027,-6.0,,,,
3465556066,3465556061,0,339368852,footway,False,False,42.07748893981232,0.0,0.0,0.0,,,,
3465556066,3465556060,0,339368852,footway,False,True,11.074694904576196,0.0,0.0,0.0,,,,
3465556066,3465556057,0,339368855,footway,False,True,51.027584046039195,0.0,0.0,0.0,,,,
3465556067,3465556060,0,339368856,footway,False,True,5.53517841379018,0.0,0.0,0.0,,,,
3465556067,3465594481,0,339372970,footway,False,False,4.168151626795539,0.0,0.0,0.0,,,,
3465556067,3465556070,0,"[339368858, 339368859]","['steps', 'footway']",False,False,52.70576277633384,-0.1138395439880465,0.1138395439880465,-6.0,,,,
3465556070,3465556050,0,339368857,footway,False,True,18.262475382928432,0.0,0.0,0.0,,,,
3465556070,3465561402,0,339368858,footway,False,False,14.717089449226535,0.0,0.0,0.0,,,,
3465556070,3465556067,0,"[339368858, 339368859]","['steps', 'footway']",False,True,52.70576277633385,0.11383954398804648,0.11383954398804648,6.0,,,,
3465556072,3465556043,0,179741843,unclassified,False,True,14.037446062720127,0.0,0.0,0.0,,,,
3465556072,3465561402,0,339368858,footway,False,True,16.335151086252043,0.0,0.0,0.0,,,,
3465556072,3465556040,0,179741843,unclassified,False,False,31.749756993293243,0.0,0.0,0.0,,,,
3465556074,3503433975,0,339368860,footway,False,False,18.62723565782853,0.0,0.0,0.0,,,,
3465556074,3465416784,0,339368860,footway,False,True,22.282246757795058,0.0,0.0,0.0,,,,
3465556074,3465556076,0,339368861,footway,False,False,13.580147575096607,0.0,0.0,0.0,,,,
3465556074,11584926722,0,1246129911,footway,False,True,33.10991309868427,0.0,0.0,0.0,,,,
3465556076,3503433981,0,343508558,path,False,True,3.5358436487058253,0.0,0.0,0.0,,,,
3465556076,3465556062,0,339368861,footway,False,False,18.55728532866128,0.32332315280690027,0.32332315280690027,6.0,,,,
3465556076,3465556074,0,339368861,footway,False,True,13.580147575096607,0.0,0.0,0.0,,,,
3465556078,3465548884,0,339367019,footway,False,True,65.70034277155075,0.0,0.0,0.0,,,,
3465556078,13713029130,0,"[339367019, 1246109262]",footway,False,"[False, True]",32.750169536177346,0.0,0.0,0.0,,,,
3465556078,3465548903,0,339368862,footway,False,False,17.0212344157001,0.0,0.0,0.0,,,,
3465556081,3465561426,0,339368865,footway,False,True,11.599797134975121,0.0,0.0,0.0,,,,
3465556081,3465556086,0,339368882,footway,False,False,27.961892808643604,0.0,0.0,0.0,,,,
3465556081,3465561423,0,"[339368881, 339368861]","['steps', 'footway']",False,True,30.76219910409675,0.0,0.0,0.0,,,,
3465556081,3465561412,0,339368883,footway,False,False,37.40630062280539,-0.16040078543190656,0.16040078543190656,-6.0,,,,
3465556085,3465556087,0,339368866,footway,False,False,4.130992108453138,0.0,0.0,0.0,,,,
3465556086,3465561428,0,339368866,footway,False,True,5.287912280693176,0.0,0.0,0.0,,,,
3465556086,3465556089,0,339368882,footway,False,False,18.26553980689199,0.0,0.0,0.0,,,,
3465556086,3465556081,0,339368882,footway,False,True,27.961892808643604,0.0,0.0,0.0,,,,
3465556087,3465561428,0,339368866,footway,False,False,14.334650068943128,0.0,0.0,0.0,,,,
3465556087,3465556085,0,339368866,footway,False,True,4.130992108453138,0.0,0.0,0.0,,,,
3465556087,3465556090,0,339368867,footway,False,False,12.84289605854356,0.0,0.0,0.0,,,,
3465556087,3465561426,0,339368886,path,False,True,28.790807415648686,0.0,0.0,0.0,,,,
3465556088,13058788592,0,179741843,unclassified,False,False,3.7486701863327285,0.0,0.0,0.0,,,,
3465556088,13058788590,0,179741843,unclassified,False,True,6.490643809397894,0.0,0.0,0.0,,,,
3465556088,3465561397,0,339368867,footway,False,True,14.34303904232291,-0.836642775955001,0.836642775955001,-12.0,,,,
3465556089,3465556090,0,339368868,footway,False,False,24.083505806580664,0.0,0.0,0.0,,,,
3465556089,1841498494,0,339368882,footway,False,False,38.16420956619148,0.0,0.0,0.0,,,,
3465556089,3465556086,0,339368882,footway,False,True,18.26553980689199,0.0,0.0,0.0,,,,
3465556090,3465594459,0,339368867,footway,False,False,30.707961149352197,0.0,0.0,0.0,,,,
3465556090,3465556087,0,339368867,footway,False,True,12.84289605854356,0.0,0.0,0.0,,,,
3465556090,3465594457,0,339368868,footway,False,False,9.049833003018723,0.0,0.0,0.0,,,,
3465556090,3465556089,0,339368868,footway,False,True,24.083505806580664,0.0,0.0,0.0,,,,
3465556090,3465561428,0,339368887,path,False,True,19.11694210153113,0.0,0.0,0.0,,,,
3465556091,3465556092,0,339368868,footway,False,False,42.13812497772437,0.0,0.0,0.0,,,,
3465556091,3465585320,0,339368868,footway,False,True,32.040865089969714,0.0,0.0,0.0,,,,
3465556091,3465585318,0,339368873,footway,False,False,26.81768490281942,0.0,0.0,0.0,,,,
3465556091,11584950719,0,339368873,footway,False,True,10.73874897369172,0.0,0.0,0.0,,,,
3465556092,3465556091,0,339368868,footway,False,True,42.13812497772437,0.0,0.0,0.0,,,,
3465556092,3465561393,0,339368869,steps,False,False,10.374849638575965,0.0,0.0,0.0,,,,
3465556092,3465594462,0,339372963,footway,False,True,4.130310901180326,0.0,0.0,0.0,,,,
3465561393,3465556092,0,339368869,steps,False,True,10.374849638575965,0.0,0.0,0.0,,,,
3465561393,3465594463,0,339368870,footway,False,False,7.231877673941233,0.0,0.0,0.0,,,,
3465561393,3465561403,0,339368877,footway,False,True,48.24622644652852,0.0,0.0,0.0,,,,
3465561393,3465594460,0,"[339368875, 339368876]","['steps', 'footway']",False,False,36.1265972807592,0.0,0.0,0.0,,,,
3465561396,11584950720,0,339368873,footway,False,True,23.65073857908006,0.0,0.0,0.0,,,,
3465561396,13058788590,0,179741843,unclassified,False,False,47.542712879354916,0.2524046120475156,0.2524046120475156,12.0,,,,
3465561396,13713098716,0,179741843,unclassified,False,True,36.920915633558806,0.0,0.0,0.0,,,,
3465561397,3465556088,0,339368867,footway,False,False,14.34303904232291,0.836642775955001,0.836642775955001,12.0,,,,
3465561397,3465594459,0,339368867,footway,False,True,12.636550731098934,0.0,0.0,0.0,,,,
3465561397,11584950720,0,339368874,footway,False,False,51.92173578851401,0.0,0.0,0.0,,,,
3465561398,3465561399,0,339368874,footway,False,False,9.26391600174701,0.0,0.0,0.0,,,,
3465561398,11584950720,0,339368874,footway,False,True,52.81667861960326,0.0,0.0,0.0,,,,
3465561398,3465594460,0,339368876,footway,False,True,6.482706376858083,0.0,0.0,0.0,,,,
3465561399,3465561398,0,339368874,footway,False,True,9.26391600174701,0.0,0.0,0.0,,,,
3465561399,13713098716,0,179741843,unclassified,False,False,24.27079166786409,0.0,0.0,0.0,,,,
3465561399,3465561401,0,179741843,unclassified,False,True,72.05443399624171,0.0,0.0,0.0,,,,
3465561401,3465561403,0,339368877,footway,False,False,8.62106606027431,0.0,0.0,0.0,,,,
3465561401,3465561399,0,179741843,unclassified,False,False,72.05443399624171,0.0,0.0,0.0,,,,
3465561401,13713098739,0,179741843,unclassified,False,True,33.31750649585977,0.0,0.0,0.0,,,,
3465561402,3465556072,0,339368858,footway,False,False,16.335151086252043,0.0,0.0,0.0,,,,
3465561402,3465556070,0,339368858,footway,False,True,14.717089449226535,0.0,0.0,0.0,,,,
