osmid,y,x,highway,street_count,elevation
2334256033,50.8590937,5.6261264,turning_circle,1,75.0
2334256259,50.8761548,5.6403825,,3,62.0
2334504751,50.8630572,5.6270253,,3,70.0
2340978790,50.8982214,5.6232811,,3,77.0
2340978798,50.8979884,5.6235511,,3,77.0
2340997363,50.8921685,5.6369538,,3,68.0
2340997367,50.8911656,5.6358026,,3,67.0
2341003575,50.8905725,5.648205,crossing,3,60.0
2341003578,50.8936337,5.6449083,,3,63.0
2341003590,50.8940292,5.6456568,,3,64.0
2341014714,50.8943244,5.6332228,,1,68.0
2341014718,50.8938151,5.6362378,,1,66.0
2341014719,50.8944168,5.6361073,,3,66.0
2341014721,50.8942281,5.635239,,3,67.0
2341014722,50.8939287,5.6348297,,3,67.0
2341014723,50.8937782,5.6344104,,3,67.0
2341014725,50.893621,5.6335053,,3,66.0
2341014728,50.8944499,5.6336079,,3,67.0
2341014730,50.8950586,5.6358811,,3,66.0
2341014733,50.894454,5.6358504,,3,66.0
2341014739,50.8956262,5.6361924,,3,66.0
2341014743,50.8945662,5.6345507,,3,67.0
2341014746,50.8936185,5.6356473,,3,68.0
2341014748,50.8948917,5.6354042,,3,67.0
2341014752,50.8955721,5.6347107,,3,67.0
2341014755,50.8946711,5.6367099,,3,66.0
2341014757,50.8959263,5.6368277,,3,64.0
2341014762,50.8941065,5.6330639,,3,68.0
2341014771,50.895006,5.6352878,,3,67.0
2341014773,50.8954617,5.6373709,,3,66.0
2341014774,50.893678,5.6362512,,1,68.0
2341014775,50.8959635,5.63589,,3,64.0
2341014777,50.8938509,5.6341504,,3,67.0
2341014778,50.8938218,5.6366643,,3,66.0
2341024691,50.8958618,5.6518234,,3,60.0
2341024695,50.8957855,5.652509,,3,55.0
2341030678,50.895851,5.6482985,,1,63.0
2341035746,50.8936613,5.6618647,,3,53.0
2356698863,50.9380035,5.6209317,,3,91.0
2356698866,50.9380825,5.6222558,,3,91.0
2356698891,50.9389873,5.6243535,,3,83.0
2356698910,50.9394488,5.6565943,,3,54.0
2356698918,50.9395725,5.6259706,,3,90.0
2356698920,50.9396646,5.655241,,4,57.0
2356698924,50.9397632,5.621899,,4,102.0
2356698943,50.9400576,5.6200751,,3,104.0
2356698957,50.9403144,5.6519199,,3,58.0
2356698958,50.94037,5.620932,,3,102.0
2356698966,50.9407372,5.6246268,,3,99.0
2356698972,50.9408578,5.6493317,,3,56.0
2356698974,50.940924,5.625128,,3,95.0
2357757300,50.9301306,5.6145048,,3,98.0
2357757301,50.9328921,5.6111545,,4,99.0
2357757328,50.9415559,5.6242454,,4,99.0
2357833482,50.9358236,5.608263,,3,101.0
2357833483,50.9362907,5.6133801,,3,89.0
2357833484,50.9364544,5.6148435,,3,90.0
2357833503,50.9394689,5.6289926,,3,99.0
2404222675,50.8915055,5.6099457,,3,98.0
2404222676,50.891559,5.6084794,,3,98.0
2404222678,50.8915314,5.6078064,,3,99.0
2404222688,50.8921861,5.6123326,,3,102.0
2404222697,50.8932115,5.6175667,,3,78.0
2407253635,50.8996363,5.5876024,,4,86.0
2407298719,50.8924965,5.5882648,,3,97.0
2407298721,50.8887072,5.5936072,,4,101.0
2407298738,50.8925552,5.5880046,,3,97.0
2407298745,50.8892351,5.5958067,,3,101.0
2407298747,50.8876413,5.5915205,,4,98.0
2407298749,50.8893129,5.595921,,3,97.0
2407298751,50.8975958,5.5870509,,4,92.0
2407298779,50.8949563,5.5887868,,3,91.0
2407298782,50.8987319,5.5896524,,3,80.0
2407298787,50.897059,5.5891006,,3,90.0
2407298809,50.8987834,5.5898311,,3,80.0
2407298838,50.8881103,5.5913531,,3,98.0
2419019808,50.923434,5.7069811,,1,43.0
2422283543,50.9364561,5.6635946,,3,50.0
2423480273,50.8979044,5.6440317,,3,67.0
2423480279,50.9036012,5.6327453,,3,71.0
2423480290,50.9042883,5.6341234,,3,69.0
2423480292,50.904387,5.6175135,,3,111.0
2423480295,50.9045874,5.6336648,,3,69.0
2423480303,50.9047338,5.6339032,,3,69.0
2423480307,50.9050607,5.6186517,,4,111.0
2423480313,50.9056198,5.6325548,,3,73.0
2423480315,50.9057133,5.616716,,4,111.0
2423480335,50.9061019,5.6312237,,1,68.0
2423480338,50.9061854,5.620605,,4,111.0
2423978890,50.9229328,5.659856,,3,56.0
2423978891,50.9234089,5.6618639,,4,56.0
2423978892,50.9238679,5.6638136,,4,56.0
2423978893,50.9246451,5.6672186,,3,55.0
2423978899,50.9292926,5.624485,,4,96.0
2423978901,50.9293906,5.6279859,,3,99.0
2423978907,50.9388849,5.6593626,,3,55.0
2429376289,50.9220498,5.7050534,,3,42.0
2459304276,50.8797795,5.6227485,,3,52.0
2465904688,50.93271,5.6653987,,1,47.0
2465911410,50.8927969,5.6779307,,4,48.0
2465911427,50.8976239,5.6810721,,3,48.0
2468616448,50.9336999,5.664818,,1,47.0
2476795716,50.9181556,5.7234477,,3,42.0
2476795735,50.9121353,5.716656,,3,43.0
2510002179,50.9099061,5.6272905,,3,97.0
2510002190,50.9099436,5.627458,,3,97.0
2510002191,50.9099464,5.6273536,,3,97.0
2510002197,50.9099821,5.6272165,,3,97.0
2510002205,50.9100329,5.6274065,,3,97.0
2510002220,50.9101623,5.6269042,,3,103.0
2510002224,50.9102183,5.6274875,,1,97.0
2510002225,50.9102189,5.6271759,,1,97.0
2510002227,50.9102385,5.6249837,,3,106.0
2510002228,50.9102451,5.6275658,,3,97.0
2534660799,50.8906219,5.6538443,,1,61.0
2534660814,50.8911483,5.6588652,,3,53.0
2534660845,50.89178,5.6568853,,1,55.0
2534660851,50.8918082,5.6574802,crossing,4,55.0
2534660855,50.8918262,5.6568411,crossing,4,55.0
2534660860,50.8918592,5.6575361,crossing,4,55.0
2534660864,50.8918811,5.6567884,crossing,4,55.0
2534660874,50.8919558,5.6569932,,3,55.0
2534660887,50.8920777,5.6575712,crossing,4,55.0
2534660891,50.8921351,5.6575227,crossing,4,55.0
2534660911,50.892264,5.6565153,,3,55.0
2534660917,50.8922583,5.6580154,,3,55.0
2576245766,50.8846207,5.6050806,,3,96.0
2576245767,50.8843231,5.6055689,,1,96.0
2600552793,50.8893202,5.5884349,,3,90.0
2600593131,50.8845918,5.6272938,,1,66.0
2600593134,50.8861911,5.6327283,,1,70.0
2600652533,50.8818465,5.6276754,,1,67.0
2600699227,50.882164,5.6009312,,1,85.0
2600699228,50.8825226,5.5993424,,1,84.0
2600699234,50.8828679,5.6007108,,3,85.0
2600699235,50.8828854,5.605657,,1,84.0
2600699241,50.885501,5.6034734,,1,96.0
2600699242,50.8915427,5.6040801,,4,97.0
2600699243,50.8923526,5.604142,,1,105.0
2600699244,50.8924738,5.6102741,,3,104.0
2600699248,50.8929213,5.612775,,3,90.0
2600699249,50.8930542,5.6344379,,1,66.0
2600699250,50.893173,5.6348026,,4,66.0
2600699254,50.8937451,5.6101791,,4,104.0
2600699264,50.895975,5.6101314,,3,112.0
2600699267,50.8962046,5.6346221,,1,64.0
2600699269,50.8975011,5.6173639,,4,89.0
2600699275,50.8984545,5.6151153,,3,103.0
2600699277,50.900449,5.6203793,,3,96.0
2600699286,50.9028828,5.6166475,,1,112.0
2600699288,50.9029998,5.6184094,,3,111.0
2600699289,50.9033864,5.618158,,3,111.0
2600699290,50.903776,5.6178719,,3,111.0
2600705497,50.885728,5.6077336,,3,100.0
2600705498,50.8858116,5.6084258,,1,97.0
2600705499,50.8858363,5.607574,,3,100.0
2600705500,50.8859373,5.6073825,,3,100.0
2600705501,50.8859939,5.6071404,,3,100.0
2600705502,50.8867945,5.6114555,,3,94.0
2627452360,50.925685,5.6994914,,3,42.0
2672284295,50.9376802,5.6609371,,3,52.0
2704867211,50.8604223,5.6160502,,3,73.0
2718128666,50.8811737,5.6763385,,1,49.0
2718128675,50.8834249,5.6719781,,4,55.0
2718128677,50.8837156,5.6713531,,1,55.0
2718128678,50.8837175,5.6719006,crossing,3,55.0
2718218198,50.9143815,5.6828479,,4,48.0
2724323963,50.9232573,5.6666778,,3,55.0
2724323972,50.9267821,5.6680059,crossing,3,52.0
2724323974,50.9269944,5.6861762,,3,44.0
2724323983,50.9271101,5.6848234,,3,44.0
2800121235,50.8842782,5.6529481,,3,64.0
2800121238,50.8851737,5.6547801,,1,59.0
2800121243,50.886081,5.6537348,,1,63.0
2800121260,50.8868872,5.6524869,turning_circle,4,63.0
2800121262,50.8872303,5.6519694,,3,66.0
2800121263,50.887476,5.6572278,,3,60.0
2800121264,50.8875867,5.6581265,,3,58.0
2800121268,50.8877093,5.6577992,,1,58.0
2800121274,50.8881597,5.6496438,,3,67.0
2802134328,50.8702145,5.6419261,,3,62.0
2802134358,50.8777863,5.6454291,,1,52.0
2802268913,50.843025,5.6418592,,3,89.0
2812440549,50.9025673,5.6571321,,4,51.0
2854004585,50.9402799,5.6287461,,3,87.0
2854087499,50.919983,5.6084705,,1,95.0
2854095922,50.9313617,5.6069129,,4,103.0
2861085223,50.9068455,5.6160439,,3,106.0
2861085231,50.9098536,5.6143656,,3,106.0
2861085234,50.9135305,5.6122125,,3,102.0
2910565876,50.9320863,5.6541819,,3,49.0
2910565882,50.9260954,5.6654598,,3,50.0
2910565884,50.9011208,5.6779549,,4,50.0
2910565886,50.9001941,5.6802356,,3,51.0
3008577564,50.8913016,5.6468006,,3,61.0
3008577566,50.8912253,5.6461106,,3,61.0
3008598506,50.891464,5.6474344,,3,61.0
3008598507,50.8925763,5.646424,,3,62.0
3008598508,50.8923776,5.6459595,,3,62.0
3008604771,50.8905346,5.6424979,,3,66.0
3008604774,50.8904954,5.6410094,,3,66.0
3008604778,50.8913028,5.6387494,,3,65.0
3013375454,50.8976785,5.6774421,,3,49.0
3013375458,50.9011583,5.6826236,,3,51.0
3013375463,50.9053472,5.687446,,3,45.0
3013421040,50.9211382,5.7044885,,3,42.0
3013421043,50.9214147,5.7037336,,3,44.0
3013421046,50.9237004,5.7065998,,3,43.0
3013421070,50.9286781,5.7016643,,1,41.0
3013421100,50.9339093,5.7078218,,1,39.0
3018703044,50.8809543,5.6756724,,3,49.0
3018703055,50.8811568,5.6752412,,1,49.0
3018719184,50.8845261,5.6428459,,3,69.0
3018719190,50.8850995,5.6425779,,1,69.0
3044708300,50.9334443,5.6042077,,4,98.0
3100775546,50.9245618,5.7044364,,1,44.0
3100831844,50.9311264,5.7046358,,1,39.0
3100834537,50.9254062,5.7049313,,3,43.0
3186375669,50.8960852,5.593225,,3,82.0
3186375695,50.9059639,5.6172526,,3,111.0
3186375707,50.9054528,5.6217368,,3,107.0
3186375716,50.9054661,5.625353,,3,88.0
3186375721,50.9033321,5.6231443,,3,96.0
3186375726,50.9048914,5.620763,,4,111.0
3186375733,50.9012932,5.620333,,3,96.0
3229279213,50.9275313,5.6672101,,4,49.0
3229279214,50.9275644,5.6678307,,3,49.0
3229279215,50.9277423,5.6671865,,3,49.0
3229279216,50.9277744,5.6678025,,4,49.0
3229279217,50.9277816,5.6679382,,3,49.0
3229279219,50.9279647,5.667777,,3,49.0
3229279221,50.928218,5.6680035,,3,49.0
3239089272,50.8930966,5.5869024,,3,98.0
3239089275,50.891875,5.5831546,,3,88.0
3239089276,50.8964343,5.5853331,,3,82.0
3239089278,50.8894696,5.5905229,,4,98.0
3239089279,50.8895824,5.5913116,,3,98.0
3239089280,50.8891059,5.5886226,,3,90.0
3239089282,50.8899538,5.5930739,,4,102.0
3239089284,50.8956888,5.5948377,,3,90.0
3239101502,50.9211686,5.6222292,,3,96.0
3239101510,50.9366072,5.6163575,,4,90.0
3239101513,50.9369284,5.61636,,4,90.0
3239101525,50.935035,5.6178242,,4,98.0
3249052467,50.8945268,5.5876423,,4,91.0
3249052472,50.8940004,5.5863368,,4,90.0
3249052473,50.8978775,5.5858431,,3,92.0
3249052512,50.8946209,5.5887491,,3,91.0
3249052537,50.8923017,5.5818578,,3,88.0
3267715442,50.9188839,5.65746,,4,56.0
3269182310,50.8809821,5.6786489,,1,45.0
3269182322,50.8871388,5.6785301,,1,53.0
3269182324,50.8904157,5.6815269,,3,49.0
3269182352,50.9046176,5.6865216,,3,45.0
3269182353,50.9047365,5.6864479,,3,45.0
3269182356,50.9048656,5.6868471,,3,45.0
3269182357,50.9049677,5.6867999,,3,45.0
3269187472,50.9115079,5.7180348,,3,43.0
3269187505,50.9233985,5.7069427,,1,43.0
3269187507,50.9234654,5.7067814,,4,43.0
3269187511,50.9235907,5.7064765,,3,43.0
3269187516,50.9244053,5.7038774,,3,46.0
3269187517,50.9244096,5.704456,,3,44.0
3269324785,50.9250885,5.7021158,,3,41.0
3269324786,50.9251352,5.7050152,,1,43.0
3269324795,50.9255468,5.702146,,3,41.0
3269325763,50.9298851,5.7072945,,3,39.0
3269325770,50.9302155,5.707285,,3,39.0
3295621163,50.9386609,5.6605735,,3,52.0
3297613084,50.9314877,5.6571215,,3,47.0
3297613087,50.9326117,5.6566038,,1,47.0
3297615471,50.9294043,5.6564091,,1,54.0
3297729170,50.9329491,5.6698136,,1,45.0
3326027795,50.9099727,5.6921276,,1,44.0
3326027797,50.9100066,5.6920916,,3,44.0
3326027798,50.9100859,5.6919008,,3,44.0
3326027802,50.9101561,5.6917463,,3,44.0
3326027803,50.9101719,5.6919968,,3,44.0
3326027809,50.910679,5.6912774,,3,43.0
3326027845,50.9301912,5.7067008,,3,39.0
3428068067,50.8902251,5.6617164,,4,52.0
3428068069,50.8955972,5.6492468,,3,63.0
3428068074,50.8973158,5.6455363,,3,67.0
3428068088,50.9089457,5.6226285,crossing,4,104.0
3450527005,50.8629527,5.6250235,,3,70.0
3450527006,50.8632494,5.6250656,crossing,3,70.0
3450527008,50.8634399,5.6250617,crossing,3,70.0
3450527010,50.8639861,5.6249953,,3,72.0
3450527013,50.8654353,5.6274644,,3,72.0
3450527019,50.866111,5.6266539,,3,73.0
3450527021,50.8698533,5.6249547,crossing,4,81.0
3560720483,50.8896157,5.6482237,,3,60.0
3560720484,50.890195,5.6475484,,3,61.0
3560722593,50.8895576,5.6496954,,3,67.0
3560722594,50.889038,5.6485679,crossing,4,67.0
3560722597,50.8891504,5.6484416,crossing,4,67.0
3560722598,50.8895808,5.6493995,,3,67.0
3560722599,50.8899472,5.6489684,,3,60.0
3560722600,50.8894696,5.6495243,,3,67.0
3560722601,50.8892942,5.6479073,,3,65.0
3560722604,50.8897095,5.648452,,3,60.0
3560722605,50.8904626,5.6505089,,3,63.0
3560722607,50.889196,5.6502,,1,66.0
3560722608,50.8895989,5.6511141,,3,63.0
3560722609,50.8894479,5.6508605,,3,66.0
3560722610,50.8890744,5.6512648,,3,66.0
3560722614,50.8901599,5.6507421,,3,63.0
3560722616,50.8895149,5.6508391,,3,66.0
3560722619,50.8893108,5.6500683,,3,66.0
3560722620,50.8885814,5.6479935,,3,67.0
3560722621,50.8887003,5.647875,,3,65.0
3560722622,50.8888684,5.64824,,1,67.0
3560722623,50.8906467,5.6483092,,3,60.0
3687375217,50.8785841,5.6349904,,3,58.0
3687386359,50.8763259,5.6403176,,1,62.0
3687804911,50.8742924,5.6389721,,1,76.0
3690396771,50.8796802,5.6293644,,3,52.0
3690396772,50.8796239,5.6293323,,3,52.0
3690396797,50.8792119,5.6312139,,3,52.0
3690396800,50.8793574,5.6309838,,3,52.0
3754830445,50.9153958,5.683224,,3,47.0
3754830461,50.9178121,5.6870558,,1,44.0
3754830465,50.9184784,5.6845359,,3,43.0
3754830468,50.9187144,5.6939654,,1,44.0
3754830469,50.9187944,5.6925647,,1,42.0
3754830475,50.919635,5.6847914,crossing,4,45.0
3754830476,50.9196485,5.6847034,crossing,4,45.0
3754830481,50.920489,5.6850176,crossing,4,45.0
3754830482,50.920491,5.6851096,crossing,4,45.0
3754830489,50.9224528,5.6857486,crossing,4,44.0
3754830490,50.9224627,5.6858435,crossing,4,44.0
3754830497,50.9235245,5.6946066,,1,42.0
3754830499,50.9236933,5.7033911,,3,46.0
3754830501,50.9242931,5.6937588,,3,42.0
3754830502,50.9244402,5.7029736,,3,46.0
3754830503,50.9245071,5.7019781,,3,44.0
3754830507,50.9253051,5.6868158,crossing,4,44.0
3754830508,50.9253066,5.6869001,crossing,4,44.0
3754830513,50.925869,5.6895958,,3,42.0
3754830725,50.9273449,5.6970141,,1,40.0
3756151868,50.9182754,5.6817402,,1,43.0
3756217193,50.9025376,5.6817463,turning_circle,1,48.0
3756217204,50.9055061,5.6795985,crossing,4,46.0
3756217207,50.9055299,5.6794298,crossing,4,46.0
3756217223,50.9057911,5.6799121,,1,46.0
3756218232,50.9059172,5.6797545,crossing,4,46.0
3756218235,50.9059444,5.6795822,crossing,4,46.0
3756218238,50.9061146,5.6827153,,1,48.0
3756218240,50.9062963,5.6826423,,3,46.0
3756218246,50.9067451,5.6814756,,3,46.0
3756218247,50.9068122,5.6829324,,1,46.0
3756218254,50.9087194,5.6807886,crossing,4,47.0
3756218255,50.9087403,5.6806537,crossing,4,47.0
3756218261,50.9090026,5.6808942,crossing,4,47.0
3756218262,50.9090214,5.6807558,crossing,4,47.0
3756218280,50.9106843,5.6814883,crossing,4,45.0
3756218282,50.9107077,5.6813399,crossing,4,45.0
3756218288,50.9107658,5.681729,,1,45.0
3756218297,50.9109332,5.6817831,,1,45.0
3756218303,50.9110482,5.6816276,crossing,4,45.0
3756218305,50.9110687,5.6814741,crossing,4,45.0
3757867215,50.8925156,5.6652468,,1,51.0
3757867224,50.8950209,5.6656918,,3,51.0
3757868128,50.8955683,5.6653181,,1,51.0
3757868141,50.8962282,5.6659467,,1,52.0
3757868148,50.8964969,5.6664314,,3,52.0
3757868184,50.9002308,5.676476,,1,51.0
3757868191,50.9012519,5.6780009,crossing,4,50.0
3757868192,50.9012707,5.6778691,crossing,4,50.0
3759304290,50.9252222,5.6910352,,3,42.0
3759304299,50.9252664,5.692969,,1,41.0
3780154223,50.9240167,5.7045239,,3,44.0
3780154225,50.9240764,5.7037523,,3,46.0
3785155159,50.8797205,5.6585263,turning_circle,1,61.0
3785155160,50.8806077,5.648008,,1,61.0
3785155169,50.8816679,5.6503347,,3,62.0
3785155172,50.8817933,5.6501139,,3,62.0
3785155173,50.8818091,5.6500444,,1,62.0
3785155178,50.882272,5.6732716,crossing,4,54.0
3785155181,50.8825887,5.6732864,crossing,4,54.0
3785155195,50.8830579,5.6721725,,1,56.0
3785155200,50.8832925,5.6719653,,3,56.0
3785155207,50.8834117,5.6724394,,3,55.0
3785155208,50.8834205,5.6722081,,3,55.0
3785155220,50.8837822,5.6720909,,3,55.0
3785155224,50.8838172,5.6720685,,3,55.0
3785155226,50.8839557,5.6748026,,3,56.0
3785155258,50.8849541,5.6660373,,3,61.0
3785155274,50.8853526,5.6655331,,3,61.0
3785155277,50.8855257,5.6757452,,3,55.0
3785155280,50.885713,5.6710826,,3,58.0
3785155281,50.8857293,5.6711251,,3,58.0
3785155284,50.8860679,5.6640021,,1,59.0
3785155296,50.8870257,5.6643005,,3,59.0
3785155305,50.8872141,5.6646474,,3,60.0
3785155313,50.8877301,5.6698882,,4,57.0
3785155314,50.887871,5.6701538,,4,57.0
3785155319,50.8884897,5.6706577,,3,57.0
3785155330,50.8902648,5.6730586,,3,51.0
3785155331,50.890356,5.6726062,,3,53.0
3785155332,50.890409,5.6724548,,3,53.0
3785155334,50.8905873,5.672464,,3,53.0
3785155336,50.8920438,5.6745346,,3,51.0
3785155339,50.8920791,5.6739379,,3,51.0
3785155347,50.893788,5.6749404,,3,52.0
3785155349,50.8938779,5.6749601,,3,52.0
3785155352,50.893954,5.6743766,,3,52.0
3786532112,50.8878502,5.6569431,,4,58.0
3786532119,50.8917855,5.6607088,,3,53.0
3786532123,50.8921295,5.6567968,crossing,4,55.0
3786532127,50.8921762,5.6568537,crossing,4,55.0
3786532142,50.8946127,5.6645302,,3,53.0
3786532143,50.894649,5.6527855,,3,55.0
3786536469,50.8960486,5.6485106,,1,63.0
3786536470,50.8960865,5.6581191,,1,52.0
3786536514,50.9017132,5.6350419,,3,65.0
3786536532,50.9048103,5.6290034,,3,79.0
3786536539,50.9087392,5.6229541,,4,106.0
3786536543,50.9089578,5.6232105,,4,106.0
3786536546,50.9100216,5.6258848,,3,103.0
3789411569,50.8816315,5.6307647,,3,71.0
3789411579,50.8850872,5.641619,,4,68.0
3789411581,50.8852572,5.6416235,,3,68.0
3789411603,50.8864514,5.6527352,,3,63.0
3789411609,50.8865777,5.6525635,,3,63.0
3789411611,50.8866366,5.6521599,,1,63.0
3789411614,50.8867355,5.6524151,,3,63.0
3789411616,50.8870121,5.6515195,,3,66.0
3789411619,50.8871363,5.6513778,,3,66.0
3789411621,50.8873406,5.6514389,,3,66.0
3789411623,50.8873539,5.6518234,,3,66.0
3789411625,50.8874263,5.6531516,,3,63.0
3789411628,50.8876192,5.6510993,,1,66.0
3789411650,50.889471,5.6603293,,3,55.0
3789411652,50.8895912,5.6606049,,4,52.0
3789411656,50.889639,5.6558072,,3,61.0
3789414561,50.8897015,5.6555834,,3,61.0
3789414567,50.8897852,5.655288,,3,61.0
3789414580,50.8900094,5.6558728,,3,61.0
3789414605,50.89153,5.6516963,,3,63.0
3790739781,50.8602123,5.6267627,,4,75.0
3790739782,50.8602438,5.6208171,,3,73.0
3790739785,50.8616823,5.6201454,,3,71.0
3797229924,50.8889273,5.6487127,crossing,3,67.0
3797229947,50.8896508,5.6480298,crossing,4,60.0
3797229949,50.889676,5.648098,crossing,4,60.0
3797230077,50.8924296,5.6475652,,3,62.0
3797230078,50.8923273,5.6185304,,3,78.0
3797230107,50.8951485,5.6377369,,3,66.0
3797230112,50.8966988,5.6250512,,3,72.0
3797230114,50.8968847,5.6453205,,3,67.0
3797230115,50.8973456,5.6446415,,1,67.0
3797230122,50.8991586,5.627608,,1,73.0
3797230123,50.8992997,5.6274644,,1,73.0
3797230124,50.8996056,5.6287263,,1,73.0
3797230125,50.8997496,5.6285968,,1,73.0
3797230135,50.9023767,5.6317717,,3,71.0
3798531706,50.8844504,5.6074041,,3,95.0
3798531710,50.8845182,5.6076941,,3,95.0
3798531714,50.8847189,5.6075726,,1,95.0
3798531715,50.8847599,5.6072295,,1,95.0
3798531732,50.8861549,5.6076699,,1,100.0
3798531743,50.88701,5.6104036,,4,97.0
3798531747,50.887769,5.6096831,,3,94.0
3799711808,50.8602252,5.6223701,,3,75.0
3799711812,50.8605788,5.6228067,,3,70.0
3799720183,50.8763208,5.6107234,,4,78.0
3799720187,50.8764755,5.6112603,,3,78.0
3799720204,50.8786401,5.6287955,,3,76.0
3799720205,50.8787714,5.6289015,,3,76.0
3799720207,50.878786,5.6288318,,4,76.0
3799720220,50.8792355,5.6291762,,4,52.0
3799720231,50.8794857,5.6292599,,3,52.0
3808907971,50.8597023,5.63727,,4,78.0
3808907977,50.8597795,5.6366325,,4,78.0
3808907991,50.8599465,5.6349703,,3,78.0
3808907993,50.8599713,5.6347679,,4,78.0
3808907996,50.8600303,5.634189,,4,78.0
3808908005,50.8602036,5.6298702,,3,77.0
3808908013,50.8629098,5.6291136,turning_circle,1,70.0
3808908015,50.8632215,5.6286802,,4,70.0
3808908032,50.8685699,5.6248387,,1,81.0
3808908039,50.8691146,5.6307342,,1,81.0
3808908051,50.8698538,5.6247861,,1,81.0
3808909288,50.872836,5.6255465,,1,82.0
3829592418,50.8390913,5.6194422,,1,88.0
3829592424,50.8411377,5.6297055,,3,85.0
3829592455,50.8515166,5.635402,,3,93.0
3877406703,50.900564,5.6597606,,3,53.0
3877406715,50.901193,5.6616059,,4,52.0
3877406716,50.901207,5.6614109,,3,52.0
3881235464,50.8974444,5.6654176,,3,52.0
3881235467,50.8980939,5.6646648,,3,55.0
3881235471,50.898187,5.6650345,,3,55.0
3881235484,50.8985036,5.6619424,,4,58.0
3881235505,50.8987456,5.6671398,,1,53.0
3881235508,50.8987615,5.666157,,3,55.0
3881235518,50.8990677,5.6657039,,3,55.0
3881235521,50.8990677,5.6611616,,3,58.0
3881235524,50.8993094,5.6644654,,3,57.0
3881235532,50.8997357,5.6634374,,3,57.0
3881235539,50.9002467,5.659833,,3,53.0
3881235542,50.9003791,5.6600471,,3,53.0
3882667396,50.8818711,5.6506804,,3,62.0
3882667398,50.8820528,5.6503273,,3,62.0
3882667540,50.8909628,5.6626071,,1,51.0
3882667571,50.8912955,5.6652066,,3,55.0
3882667591,50.8916026,5.6645898,,4,55.0
3882667595,50.8916738,5.6644097,,4,52.0
3882667610,50.8975101,5.6673641,,4,52.0
3882667624,50.8997615,5.6633774,,3,57.0
3882667627,50.9002862,5.67184,,1,58.0
3964571877,50.8966549,5.6132286,,3,105.0
3964571878,50.8976237,5.612461,,3,111.0
3964571880,50.9108611,5.6137631,,3,108.0
3969380489,50.9070017,5.6800001,,3,49.0
3969380490,50.9071058,5.6788938,,1,47.0
3969380491,50.9071391,5.6800503,,3,49.0
3969380494,50.907275,5.6789461,,1,47.0
3969380507,50.9073813,5.6801423,,3,49.0
3969380509,50.9075578,5.6792181,,1,49.0
3999275154,50.9035726,5.6208724,,3,102.0
3999275155,50.8923756,5.6092817,,3,104.0
3999275156,50.9043132,5.6197751,,4,111.0
3999275160,50.8907592,5.6098512,,3,98.0
3999275165,50.9015048,5.6149634,,3,107.0
3999275166,50.9041659,5.6218647,,3,102.0
3999275167,50.8985382,5.6152653,,3,103.0
3999275169,50.9068334,5.6115701,,3,108.0
3999275174,50.9299702,5.657707,,3,54.0
3999275175,50.9276086,5.6615857,,3,53.0
3999275177,50.8936786,5.6093381,,3,104.0
4042795620,50.8966803,5.6742864,crossing,3,54.0
4042795621,50.8965382,5.6744771,,3,54.0
4072520429,50.9225693,5.6949077,,3,43.0
4072520431,50.9221098,5.6951562,,3,43.0
4072520432,50.9223184,5.6954867,,3,43.0
4072520433,50.9223858,5.6948538,,3,43.0
4110420619,50.8868727,5.6504952,,3,66.0
4110420620,50.8866404,5.6507883,,1,66.0
4177055002,50.885738,5.6356226,,1,67.0
4177095287,50.8834347,5.6359338,,1,65.0
4177103190,50.8833191,5.634723,,1,71.0
4220360823,50.8827436,5.6706469,,3,54.0
4220360825,50.8828888,5.6706205,,1,54.0
4285671497,50.8959449,5.6704241,,1,50.0
4285671498,50.8961616,5.6708733,,3,53.0
4285671499,50.8962392,5.6708405,,4,53.0
4285671500,50.8962906,5.6708142,,3,50.0
4357860737,50.9076972,5.6875433,,1,47.0
4431681336,50.8836318,5.6395463,,1,69.0
4431708520,50.8830128,5.6357795,,3,72.0
4431725824,50.8834245,5.6398003,,1,68.0
4441163790,50.8998297,5.6470901,,3,61.0
4485942792,50.8956791,5.6146053,,4,85.0
4485942795,50.8937576,5.6127476,,3,99.0
4485942796,50.8939565,5.6126143,,3,99.0
4485942799,50.8964344,5.612424,,3,111.0
4485944991,50.902389,5.6221805,,4,102.0
4485951686,50.9032787,5.6118783,,1,106.0
4487704373,50.9235085,5.7062588,,3,43.0
4489527014,50.9342052,5.7084673,,3,40.0
4489527015,50.9342972,5.7085297,,1,40.0
4512498652,50.899367,5.6663214,,4,55.0
4512771792,50.9027756,5.6617324,,1,53.0
4512774494,50.9034209,5.6620533,,3,53.0
4512778095,50.9039916,5.6605337,,1,53.0
4512808091,50.9041292,5.6601506,,3,54.0
4512808092,50.9060188,5.6644148,,3,53.0
4512808291,50.904033,5.6597485,,3,54.0
4512808492,50.9031957,5.6602406,,3,54.0
4512808494,50.9025215,5.6694991,,3,53.0
4512808598,50.9021758,5.6386152,,3,67.0
4512808599,50.9006717,5.6403596,,3,65.0
4512808613,50.9036645,5.6549279,,3,53.0
4512835896,50.9085992,5.6419053,,3,69.0
4512859291,50.9058692,5.6426384,,4,73.0
4512859320,50.9037385,5.6549149,,3,53.0
4512885204,50.9034073,5.655261,,3,53.0
4512885206,50.9035032,5.6557166,,3,53.0
4512885208,50.9040152,5.65689,,3,51.0
