u,v,key,osmid,lit,lanes,surface,name,ref,highway,maxspeed,oneway,reversed,length,grade,grade_abs,elevation_change,junction,sidewalk,access,bridge,service,incline,tactile_paving,smoothness,tunnel,width,est_width,footway
31129520,3018703044,0,4839082,,,asphalt,Kanaaldijk,,residential,,False,False,66.26877039821768,0.015090064203558774,0.015090064203558774,1.0,,,,,,,,,,,,
31129520,31129518,0,4839082,,,asphalt,Kanaaldijk,,residential,,False,True,48.11789081047618,0.0,0.0,0.0,,,,,,,,,,,,
31129520,3018703055,0,297970819,,,,,,service,,False,False,37.754968967659266,0.026486579842155224,0.026486579842155224,1.0,,,,,driveway,,,,,,,
31129532,31129552,0,4839200,,,concrete,,,steps,,False,True,66.80603893978561,0.0,0.0,0.0,,,,,,down,no,,,,,
31129532,3269182322,0,4839201,,,concrete,,,footway,,False,False,513.3461497122221,0.00974001656154032,0.00974001656154032,5.0,,,,,,,,,,,,
31129532,3018703044,0,5075506,,,concrete,Zouwpad,,footway,,False,True,214.32063420665995,0.004665906312295362,0.004665906312295362,1.0,,,,,,,,,,,,
31129552,30976750,0,4821492,,,asphalt,Kanaaldijk,,unclassified,,False,False,60.481664044628346,0.0,0.0,0.0,,,destination,,,,,,,,,
31129552,30976106,0,4821492,,,asphalt,Kanaaldijk,,unclassified,,False,True,50.02429108032692,0.0,0.0,0.0,,,destination,,,,,,,,,
31129552,31129532,0,4839200,,,concrete,,,steps,,False,False,66.80603893978561,0.0,0.0,0.0,,,,,,down,no,,,,,
31150456,12292367601,0,4841105,no,,asphalt,Kerkhofstraat,,service,,False,False,649.5600202169211,0.004618510848309518,0.004618510848309518,3.0,,,,,,,,,,,,
31150456,365275565,0,4841105,no,,asphalt,Kerkhofstraat,,service,,False,True,987.2877808293124,-0.0010128759004390893,0.0010128759004390893,-1.0,,,,,,,,,,,,
31150456,4743968837,0,4841112,,,,,,path,,False,False,127.28812591939807,0.007856192341406804,0.007856192341406804,1.0,,,,,,,,,,,,
31150489,365275565,0,32488502,no,,asphalt,Geulerweg,,unclassified,,False,False,185.67338094219193,-0.02692900821123473,0.02692900821123473,-5.0,,,,,,,,,,,,
31150489,365275934,0,48863596,,,asphalt,Geulerweg,,unclassified,,False,True,41.520220259126404,0.0,0.0,0.0,,,,,,,,,,,,
31150489,31150498,0,"[4841104, 481461482, 481461483]",,,paved,,,"['footway', 'path']",,False,True,111.89759560863791,-0.044683712574911,0.044683712574911,-5.0,,,no,,,,,,,,,
31150498,31150489,0,"[4841104, 481461482, 481461483]",,,paved,,,"['footway', 'path']",,False,False,111.8975956086379,0.04468371257491101,0.04468371257491101,5.0,,,no,,,,,,,,,
31152616,31161242,0,"[19852801, 85648315]","['yes', 'no']",,"['asphalt', 'sett']",Heirbaan,,unclassified,,False,False,107.85902362655187,-0.02781408452562224,0.02781408452562224,-3.0,,,,yes,,,,,,,,
31152616,31723657,0,19852802,no,,asphalt,Heirbaan,,unclassified,,False,True,103.15875108770065,0.019387594158635123,0.019387594158635123,2.0,,,,,,,,,,,,
31152616,11267663149,0,320404889,,,asphalt,Kanaaldijk,,service,,False,True,48.511784670134496,-0.0618406438847611,0.0618406438847611,-3.0,,,,,,,,,,,,
31152625,31152627,0,8153641,no,,asphalt,Kasteelstraat,,service,,False,False,71.27673344832635,-0.014029823641188217,0.014029823641188217,-1.0,,,,,,,,good,,,,
31152625,31152635,0,222357995,,,,Kasteelstraat,,service,,False,False,79.46141039160509,-0.012584725026547575,0.012584725026547575,-1.0,,,,,,,,,,,,
31152625,3013375463,0,320404935,no,,asphalt,,,service,,False,True,400.95793486260953,-0.0024940272109657976,0.0024940272109657976,-1.0,,,,,,,,good,,,,
31152627,31152625,0,8153641,no,,asphalt,Kasteelstraat,,service,,False,True,71.27673344832635,0.014029823641188217,0.014029823641188217,1.0,,,,,,,,good,,,,
31152627,31152646,0,222357997,no,,asphalt,,,service,,False,False,201.94993922247937,-0.0049517222131884074,0.0049517222131884074,-1.0,,,,,,,,good,,,,
31152627,31152635,0,320404933,,,asphalt,Kasteelstraat,,unclassified,,False,False,66.66845240698684,0.0,0.0,0.0,,,,,,,,,,,,
31152635,36948579,0,656858364,,,asphalt,Kasteelstraat,,unclassified,,False,False,47.165412486360786,0.0,0.0,0.0,,,,,,,,,,,,
31152635,31152625,0,222357995,,,,Kasteelstraat,,service,,False,True,79.46141039160507,0.012584725026547576,0.012584725026547576,1.0,,,,,,,,,,,,
31152635,31152627,0,320404933,,,asphalt,Kasteelstraat,,unclassified,,False,True,66.66845240698684,0.0,0.0,0.0,,,,,,,,,,,,
31152646,31152648,0,4841102,,,dirt,,,track,,False,False,23.314502093974156,-0.12867527635408424,0.12867527635408424,-3.0,,,,,,,,,,,,
31152646,31152627,0,222357997,no,,asphalt,,,service,,False,True,201.9499392224794,0.0049517222131884074,0.0049517222131884074,1.0,,,,,,,,good,,,,
31152646,3013421040,0,320404895,no,,asphalt,Kanaal,,service,,False,True,1453.2369224658069,-0.001376238085532855,0.001376238085532855,-2.0,,,,,,,,good,,,,
31152648,31152646,0,4841102,,,dirt,,,track,,False,True,23.314502093974156,0.12867527635408424,0.12867527635408424,3.0,,,,,,,,,,,,
31152648,31152649,0,320404923,,,paved,,,path,,False,False,43.187270627485404,0.0,0.0,0.0,,,,,,,,,,,,
31152648,3326027809,0,325993595,,,dirt,,,track,,False,True,109.78743477251801,0.018217020956396733,0.018217020956396733,2.0,,,,,,,,,,,,
31152649,3326027809,0,48938314,,,,Geulerweg,,unclassified,50,False,True,59.745118283748255,0.03347553837790352,0.03347553837790352,2.0,,,,,,,,,,,,
31152649,2292340720,0,220112779,,,asphalt,Kasteelstraat,,unclassified,,False,False,31.965758262461932,0.0938504250507007,0.0938504250507007,3.0,,,,,,,,,,,,
31152649,365275565,0,"[154553860, 273461126, 4841103]","['yes', 'no']",,asphalt,Geulerweg,,unclassified,,False,False,160.9297471388411,0.012427783151082148,0.012427783151082148,2.0,,,,yes,,,,,,,,
31152649,31152648,0,320404923,,,paved,,,path,,False,True,43.187270627485404,0.0,0.0,0.0,,,,,,,,,,,,
31161239,30976287,0,4820329,yes,,asphalt,Sapstraat,,residential,,False,True,17.29233746419279,0.0,0.0,0.0,,no,,,,,,,,,,
31161242,3269182352,0,4841101,no,,asphalt,,,service,,False,False,312.0615426904884,-0.0032044961111783923,0.0032044961111783923,-1.0,,,,,,,,good,,,,
31161242,31152616,0,"[19852801, 85648315]","['yes', 'no']",,"['asphalt', 'sett']",Heirbaan,,unclassified,,False,True,107.85902362655187,0.02781408452562224,0.02781408452562224,3.0,,,,yes,,,,,,,,
31161242,2910565886,0,"[8154465, 1188579971, 1188579972]",,,asphalt,Hochter Sluishuis,,"['unclassified', 'service']",30,False,False,372.32997842787347,0.013428948217148686,0.013428948217148686,5.0,,,,,,,,good,,,,
31161242,12292463131,0,1329712036,yes,,asphalt,Heirbaan,,residential,30,False,False,37.80396821035801,0.0,0.0,0.0,,,,,,,,,,,,
31194309,94101824,0,10657265,,2,asphalt,Tournebride,N78,primary,,False,True,65.02474841225089,0.0,0.0,0.0,,,,,,,,,,,,
31194309,31194310,0,210415993,,2,,Tournebride,N78,primary,,False,True,15.38793098820215,0.0,0.0,0.0,roundabout,,,,,,,,,,,
31194309,30642908,0,210416006,,2,,Tournebride,N78,primary,,False,False,17.589165097114876,0.0,0.0,0.0,roundabout,,,,,,,,,,,
31194310,94101812,0,10657263,,2,asphalt,Tournebride,N78,primary,,False,False,65.76361933012231,0.0,0.0,0.0,,,,,,,,,,,,
31194310,31194309,0,210415993,,2,,Tournebride,N78,primary,,False,False,15.38793098820215,0.0,0.0,0.0,roundabout,,,,,,,,,,,
31194310,31194312,0,210416033,,2,,Tournebride,N78,primary,,False,True,39.126327300351264,0.0,0.0,0.0,roundabout,,,,,,,,,,,
31194312,361399913,0,210415984,,2,,Tournebride,N78,primary,,False,True,15.320706213298136,0.0,0.0,0.0,roundabout,,,,,,,,,,,
31194312,31194310,0,210416033,,2,,Tournebride,N78,primary,,False,False,39.12632730035126,0.0,0.0,0.0,roundabout,,,,,,,,,,,
31194312,2204882043,0,"[657049149, 1421367957]",,2,asphalt,Tournebride,N78,primary,70,False,True,483.7988175137338,-0.008267899497059954,0.008267899497059954,-4.0,,,,,,,,,,,,
31260432,31262513,0,4821317,,2,asphalt,Maastrichterweg,N77,secondary,50,False,False,119.51848296964278,0.04183453367016029,0.04183453367016029,5.0,,,,,,,,,,,,
31260432,4220360823,0,4821317,,2,asphalt,Maastrichterweg,N77,secondary,50,False,True,76.06660516073481,0.0,0.0,0.0,,,,,,,,,,,,
31260432,31262512,0,4850263,,,asphalt,Dukatonweg,,residential,50,False,False,68.92340472340769,0.0,0.0,0.0,,,,,,,,,,,,
31262512,31262514,0,4850263,,,asphalt,Dukatonweg,,residential,50,False,False,111.49290158677549,0.0,0.0,0.0,,,,,,,,,,,,
31262512,31262513,0,4850260,,,,Grensstraat,,residential,50,False,True,93.4290701734483,0.053516533887339866,0.053516533887339866,5.0,,,,,,,,,,,,
31262512,31260432,0,4850263,,,asphalt,Dukatonweg,,residential,50,False,True,68.92340472340769,0.0,0.0,0.0,,,,,,,,,,,,
31262513,30985295,0,678576047,,2,asphalt,Maastrichterweg,N77,secondary,50,False,False,49.00567402578807,0.0,0.0,0.0,,,,,,,,,,,,
31262513,31260432,0,4821317,,2,asphalt,Maastrichterweg,N77,secondary,50,False,True,119.51848296964276,-0.041834533670160295,0.041834533670160295,-5.0,,,,,,,,,,,,
31262513,31262512,0,4850260,,,,Grensstraat,,residential,50,False,False,93.4290701734483,-0.053516533887339866,0.053516533887339866,-5.0,,,,,,,,,,,,
31262514,31262512,0,4850263,,,asphalt,Dukatonweg,,residential,50,False,True,111.49290158677549,0.0,0.0,0.0,,,,,,,,,,,,
31345735,258893404,0,156790184,,,,Industrieweg,,unclassified,50,False,False,398.6883297644317,-0.015049349459376323,0.015049349459376323,-6.0,,,,,,,,,,,,
31345735,34813465,0,"[761336075, 222357989, 761348358]","['yes', 'no']",,asphalt,Industrieweg,,unclassified,"['70', '50']",False,True,689.6450693617122,-0.008700127451869098,0.008700127451869098,-6.0,,,delivery,,,,,,,,,
31345735,2216214982,0,"[275445644, 1464633110]",yes,,"['asphalt', 'concrete']",Industrieweg,,unclassified,50,False,False,139.33345282162995,-0.04306216402805291,0.04306216402805291,-6.0,,,,,,,,intermediate,,,,
31345758,31723589,0,4887101,,,asphalt,,,service,30,False,False,523.9307165076949,0.013360545162648793,0.013360545162648793,7.0,,,,,,,,good,,,,
31345758,3882667571,0,8153966,,,asphalt,,,service,30,False,False,427.2173154695161,0.0,0.0,0.0,,,,,,,,good,,,,
31345758,2800121264,0,"[275377520, 8154466]",,,"['gravel', 'concrete']",,,"['service', 'path']",,False,False,228.50653140421767,0.013128727575375674,0.013128727575375674,3.0,,,,,,,,,,,,
31345766,3785155347,0,4784888,yes,2,asphalt,Maaseikersteenweg,N766,secondary,70,False,False,5.376916211906141,0.0,0.0,0.0,,,,,,,,,,,,
31345766,3785155349,0,4784888,yes,2,asphalt,Maaseikersteenweg,N766,secondary,70,False,True,4.714559580419739,0.0,0.0,0.0,,,,,,,,,,,,
31345766,31723392,0,19852799,,,asphalt,Keukelbeekstraat,,unclassified,,False,False,16.943082425006146,0.0,0.0,0.0,,,,,,,,,,,,
31345771,31345775,0,375126545,,,,Bedrijfsweg,,unclassified,,False,True,165.20932748728399,0.0,0.0,0.0,,,,,,,,,,,,
31345771,31723462,0,375126550,yes,,concrete,Industrieweg,,unclassified,50,False,False,340.5797725526415,0.005872339349486386,0.005872339349486386,2.0,,,,,,,,,,,,
31345771,3785155352,0,375126550,yes,,concrete,Industrieweg,,unclassified,50,False,True,642.79496216687,-0.0015557060320276737,0.0015557060320276737,-1.0,,,,,,,,,,,,
31345775,31345776,0,4858491,,,concrete,Bedrijfsweg,,unclassified,,False,True,217.21939061187317,-0.004603640573629987,0.004603640573629987,-1.0,,,,,,,,,,,,
31345775,31345791,0,4858491,,,concrete,Bedrijfsweg,,unclassified,,False,False,163.82914323945772,0.018311760292948048,0.018311760292948048,3.0,,,,,,,,,,,,
31345775,31345771,0,375126545,,,,Bedrijfsweg,,unclassified,,False,False,165.20932748728399,0.0,0.0,0.0,,,,,,,,,,,,
31345776,31345775,0,4858491,,,concrete,Bedrijfsweg,,unclassified,,False,False,217.21939061187317,0.004603640573629987,0.004603640573629987,1.0,,,,,,,,,,,,
31345776,5910472484,0,4858491,,,concrete,Bedrijfsweg,,unclassified,,False,True,62.32732256212257,0.0160443278949338,0.0160443278949338,1.0,,,,,,,,,,,,
31345776,31345781,0,375126579,,,asphalt,,,service,,False,True,87.74518548296295,0.01139663668719653,0.01139663668719653,1.0,,,,,,,,,,,,
31345778,31345781,0,375126585,,,asphalt,,,service,,False,True,18.696061701297143,0.0,0.0,0.0,,,,,,,,,,,,
31345778,3785155332,0,375126592,,,asphalt,,,service,,False,False,58.268832739833364,0.0,0.0,0.0,,,,,,,,,,,,
31345778,3785155331,0,375126585,,,asphalt,,,service,,False,False,105.60994616703147,0.0,0.0,0.0,,,,,,,,,,,,
31345780,3785155334,0,8153963,,,asphalt,,,service,,False,False,54.07411631457411,0.03698627247766891,0.03698627247766891,2.0,,,,,,,,,,,,
31345780,3785155330,0,375126592,,,asphalt,,,service,,False,True,11.065394040260351,0.0,0.0,0.0,,,,,,,,,,,,
31345780,1766486988,0,375126592,,,asphalt,,,service,,False,False,38.95562253055415,0.0,0.0,0.0,,,,,,,,,,,,
31345781,3785155334,0,8153963,,,asphalt,,,service,,False,True,48.99233872187457,0.0,0.0,0.0,,,,,,,,,,,,
31345781,31345778,0,375126585,,,asphalt,,,service,,False,False,18.696061701297143,0.0,0.0,0.0,,,,,,,,,,,,
31345781,31345776,0,375126579,,,asphalt,,,service,,False,False,87.74518548296295,-0.01139663668719653,0.01139663668719653,-1.0,,,,,,,,,,,,
31345782,1766486988,0,4858490,,,asphalt,,,service,,False,False,8.329227649898856,0.0,0.0,0.0,,,,,,,,,,,,
31345782,31345784,0,4858490,,,asphalt,,,service,,False,True,50.975935800673696,0.0,0.0,0.0,,,,,,,,,,,,
31345782,30642904,0,4858489,,,asphalt,,,path,,False,False,17.512715246465344,0.0,0.0,0.0,,,,,,,,,,,,
31345784,31345782,0,4858490,,,asphalt,,,service,,False,False,50.975935800673696,0.0,0.0,0.0,,,,,,,,,,,,
31345784,31345785,0,4858490,,,asphalt,,,service,,False,True,18.156388555627167,0.0,0.0,0.0,,,,,,,,,,,,
31345784,5910472484,0,626039015,,,asphalt,,,service,,False,False,185.77517498164224,0.010765701069573124,0.010765701069573124,2.0,,,,,,,,,,,,
31345785,30642904,0,4784888,yes,2,asphalt,Maaseikersteenweg,N766,secondary,70,False,False,45.78126055451086,0.0,0.0,0.0,,,,,,,,,,,,
31345785,31386823,0,4784888,yes,2,asphalt,Maaseikersteenweg,N766,secondary,70,False,True,140.09244819513984,0.0,0.0,0.0,,,,,,,,,,,,
31345785,31345784,0,4858490,,,asphalt,,,service,,False,False,18.156388555627167,0.0,0.0,0.0,,,,,,,,,,,,
31345787,31345788,0,4887226,,,asphalt,Tichelovenstraat,,residential,,False,False,121.4172484397871,0.0,0.0,0.0,,,,,,,,,,,,
31345787,31725697,0,4887224,,,asphalt,Smeermaasstraat,,residential,,False,False,42.82845644452214,0.0,0.0,0.0,,,,,,,,,,,,
31345787,31725714,0,4887224,,,asphalt,Smeermaasstraat,,residential,,False,True,35.159917125287,0.0,0.0,0.0,,,,,,,,,,,,
31345788,31345787,0,4887226,,,asphalt,Tichelovenstraat,,residential,,False,True,121.4172484397871,0.0,0.0,0.0,,,,,,,,,,,,
31345789,30985240,0,4821495,,,asphalt,Kanaaldijk,,unclassified,,False,False,169.40859405569583,0.0,0.0,0.0,,,,,,,,,,,,
31345789,31512984,0,4821495,,,asphalt,Kanaaldijk,,unclassified,,False,True,108.08607547047941,-0.009251885551836148,0.009251885551836148,-1.0,,,,,,,,,,,,
31345789,31725697,0,4887225,,,compacted,,,path,,False,False,51.33099815477951,0.03896281139847223,0.03896281139847223,2.0,,,,,,,,,,,,
31345791,31345775,0,4858491,,,concrete,Bedrijfsweg,,unclassified,,False,True,163.82914323945772,-0.018311760292948048,0.018311760292948048,-3.0,,,,,,,,,,,,
31386823,31345785,0,4784888,yes,2,asphalt,Maaseikersteenweg,N766,secondary,70,False,False,140.09244819513984,0.0,0.0,0.0,,,,,,,,,,,,
31386823,3785155336,0,4784888,yes,2,asphalt,Maaseikersteenweg,N766,secondary,70,False,True,15.099303407640212,0.0,0.0,0.0,,,,,,,,,,,,
31386823,3785155339,0,375126544,,,concrete,Bedrijfsweg,,unclassified,,False,True,43.055885960102444,0.0,0.0,0.0,,,,,,,,,,,,
31512984,30985238,0,4821495,,,asphalt,Kanaaldijk,,unclassified,,False,True,49.25719659672189,0.0,0.0,0.0,,,,,,,,,,,,
31512984,31345789,0,4821495,,,asphalt,Kanaaldijk,,unclassified,,False,False,108.08607547047941,0.009251885551836148,0.009251885551836148,1.0,,,,,,,,,,,,
31512984,31725693,0,4877856,,,compacted,,,path,,False,False,67.3419540596072,0.04454875184264141,0.04454875184264141,3.0,,,,,,,,,,,,
31723358,34568791,0,"[4858497, 978252131]",,,asphalt,Tweekronenlegerweg,,unclassified,"['70', '50']",False,True,662.1501724917032,0.02567393426181281,0.02567393426181281,17.0,,,,,,,,,,,,
31723358,31723361,0,4887090,no,,,,,service,,False,False,118.97034081481034,0.0,0.0,0.0,,,,,,,,,,,,
31723358,2802134328,0,275589935,no,,asphalt,Tweekronenlegerweg,,unclassified,,False,False,552.2358745411714,0.009054102115611886,0.009054102115611886,5.0,,,,,,,,,,,,
31723361,31723358,0,4887090,no,,,,,service,,False,True,118.97034081481034,0.0,0.0,0.0,,,,,,,,,,,,
31723361,31723366,0,222357999,no,,asphalt,,,service,,False,False,868.7576699385704,-0.0034532069227223385,0.0034532069227223385,-3.0,,,,,,,,,,,,
31723361,34813466,0,"[275435284, 713133173]",no,,asphalt,,,service,,False,True,1484.7544453290006,-0.0026940481724664284,0.0026940481724664284,-4.0,,,,,,,,,,,,
31723366,34813465,0,8154458,no,,concrete:plates,,,service,,False,False,81.45273932295925,0.08593940557658931,0.08593940557658931,7.0,,,,,,,,,,,,
31723366,2802134358,0,"[4887091, 117565038]",,,,,,service,,False,"[False, True]",459.21186158322064,-0.004355288195528351,0.004355288195528351,-2.0,,,,,,,,,,,,
31723366,31723361,0,222357999,no,,asphalt,,,service,,False,True,868.7576699385704,0.0034532069227223385,0.0034532069227223385,3.0,,,,,,,,,,,,
31723383,31723385,0,1464633111,,,,,,track,,False,False,10.208886121673437,0.0,0.0,0.0,,,,,,,,,,,,
31723383,3882667398,0,4887097,,,,,,service,,False,True,340.5721206304364,-0.005872471288306806,0.005872471288306806,-2.0,,,,,,,,good,,,,
31723383,31723391,0,8154464,,,,,,track,,False,False,84.45361157594465,-0.05920409922912255,0.05920409922912255,-5.0,,,,,,,,,,,,
31723385,3882667396,0,275445644,yes,,concrete,Industrieweg,,unclassified,50,False,True,330.17435183902234,-0.006057405697505865,0.006057405697505865,-2.0,,,,,,,,intermediate,,,,
31723385,31723383,0,1464633111,,,,,,track,,False,True,10.208886121673437,0.0,0.0,0.0,,,,,,,,,,,,
31723385,10788682418,0,"[1464633112, 275445644]",yes,,"['asphalt', 'concrete']",Industrieweg,,unclassified,50,False,False,166.1218699050318,-0.030098385016123344,0.030098385016123344,-5.0,,,,,,,,intermediate,,,,
31723391,31723383,0,8154464,,,,,,track,,False,True,84.45361157594466,0.05920409922912254,0.05920409922912254,5.0,,,,,,,,,,,,
31723392,12531587829,0,1354164890,,,asphalt,Hocht,,unclassified,,False,False,23.29498181767929,0.0,0.0,0.0,,,,,,,,,,,,
31723392,12292463149,0,19852799,,,asphalt,Keukelbeekstraat,,unclassified,,False,False,158.87700130381788,-0.018882531614900947,0.018882531614900947,-3.0,,,,,,,,,,,,
31723392,31345766,0,19852799,,,asphalt,Keukelbeekstraat,,unclassified,,False,True,16.943082425006146,0.0,0.0,0.0,,,,,,,,,,,,
31723403,3013375454,0,4887105,no,,asphalt,,,service,30,False,False,9.579154880178908,0.0,0.0,0.0,,,,,,,,,,,,
31723403,2465911427,0,4841100,,,asphalt,Hocht,,unclassified,,False,False,253.1894839160537,-0.003949611115489912,0.003949611115489912,-1.0,,,,,,,,intermediate,,,,
31723403,207652841,0,"[19852800, 1179831699]",no,,"['asphalt', 'sett']",Hocht,,unclassified,,False,False,230.20906768900738,0.01303163263774102,0.01303163263774102,3.0,,,,,,,,,,,,
31723462,31723463,0,375126550,yes,,concrete,Industrieweg,,unclassified,50,False,False,98.00115941322441,0.0,0.0,0.0,,,,,,,,,,,,
31723462,31345771,0,375126550,yes,,concrete,Industrieweg,,unclassified,50,False,True,340.57977255264154,-0.005872339349486385,0.005872339349486385,-2.0,,,,,,,,,,,,
31723463,31723462,0,375126550,yes,,concrete,Industrieweg,,unclassified,50,False,True,98.00115941322441,0.0,0.0,0.0,,,,,,,,,,,,
31723463,31723465,0,"[1444676725, 375126550]",yes,,"['asphalt', 'concrete']",Industrieweg,,unclassified,50,False,False,249.95449043378065,0.02800509799944754,0.02800509799944754,7.0,,,,,,,,,,,,
31723465,258891814,0,"[1189462292, 660514013, 478346863]",yes,,concrete,Industrieweg,,unclassified,50,False,"[False, True]",289.863498798158,0.0034498997084704847,0.0034498997084704847,1.0,,,,,,,,intermediate,,,,
31723465,259242241,0,"[4887094, 1189462291, 1444676726]",yes,,asphalt,Nijverheidslaan,N77b,unclassified,70,False,False,318.35270811003215,-0.009423510224901592,0.009423510224901592,-3.0,,,,,,,,,,,,
31723465,31723463,0,"[1444676725, 375126550]",yes,,"['asphalt', 'concrete']",Industrieweg,,unclassified,50,False,True,249.95449043378062,-0.028005097999447545,0.028005097999447545,-7.0,,,,,,,,,,,,
31723468,3785155258,0,375126557,yes,2,asphalt,Nijverheidslaan,N77b,unclassified,70,False,False,8.498045293352286,0.0,0.0,0.0,,,,,,,,,,,,
31723468,31028072,0,375126556,yes,1,asphalt,Maastrichterweg,N77,secondary,50,False,False,64.93368300682425,0.0,0.0,0.0,,,,,,,,,,,,
31723468,3785155274,0,375126556,yes,1,asphalt,Maastrichterweg,N77,secondary,50,False,True,57.72146671359165,0.0,0.0,0.0,,,,,,,,,,,,
31723468,259242241,0,"[375126557, 4887094]",yes,2,asphalt,Nijverheidslaan,N77b,unclassified,70,False,True,212.34686998610698,-0.009418551825750255,0.009418551825750255,-2.0,,,,,,,,,,,,
31723483,2910565886,0,8154465,,,asphalt,,,unclassified,,False,True,362.75473472402,-0.002756683522713465,0.002756683522713465,-1.0,,,,,,,,,,,,
31723483,31772291,0,48823108,,,,,,unclassified,,False,False,214.7956349901559,0.009311176179588846,0.009311176179588846,2.0,,,,,,,,,,,,
31723483,4042795621,0,"[1188579970, 1369704092]",,,asphalt,,,service,30,False,False,220.29796015855044,0.009078613340589181,0.009078613340589181,2.0,,,,,,,,good,,,,
31723589,31723600,0,222357993,,,,Sluishuis,,unclassified,,False,True,244.9125630639083,-0.0081661796968664,0.0081661796968664,-2.0,,,,,,,,,,,,
31723589,31345758,0,4887101,,,asphalt,,,service,30,False,True,523.9307165076948,-0.013360545162648797,0.013360545162648797,-7.0,,,,,,,,good,,,,
31723589,1477744792,0,222357984,,,,Sluishuis,,service,,False,False,54.93100436181348,-0.054613965916951585,0.054613965916951585,-3.0,,,,,,,,,,,,
31723589,2800121235,0,"[222358000, 1068244191]",,,asphalt,Sluishuis,,unclassified,,False,False,215.4477121503353,0.009282994839158181,0.009282994839158181,2.0,,,,,,,,good,,,,
31723600,2800121263,0,48839508,,,,Sluishuis,,unclassified,,False,True,33.18488463678851,0.0,0.0,0.0,,,,,,,,,,,,
31723600,31723589,0,222357993,,,,Sluishuis,,unclassified,,False,False,244.9125630639083,0.0081661796968664,0.0081661796968664,2.0,,,,,,,,,,,,
31723600,2800121264,0,"[8154466, 1188579211]",,,concrete,Sluishuis,,service,,False,True,58.26553023983146,-0.03432561227483279,0.03432561227483279,-2.0,,,,,,,,,,,,
31723657,3013375458,0,4887105,no,,asphalt,,,service,30,False,True,27.75362445334571,0.0,0.0,0.0,,,,,,,,,,,,
31723657,31152616,0,19852802,no,,asphalt,Heirbaan,,unclassified,,False,False,103.15875108770065,-0.019387594158635123,0.019387594158635123,-2.0,,,,,,,,,,,,
31723657,2465911427,0,"[19852802, 320425988]",no,,asphalt,"['Heirbaan', 'Hocht']",,unclassified,,False,True,470.5697621425204,-0.006375250263299741,0.006375250263299741,-3.0,,,,,,,,,,,,
31725688,30976754,0,8154470,,,asphalt,Oude Heirbaan,,residential,,False,True,53.17772655632456,0.0,0.0,0.0,,,,,,,,,,,,
31725688,3785155277,0,8154319,,,grass,,,path,,False,True,61.08719103326003,-0.016370043917317,0.016370043917317,-1.0,,,,,,,,,,,,
